!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Wednesday, September 28, 2022 13:12:03,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S22(DB),S22(DEG),
756500000,-0.2148162,-41.967758,
761000000,-0.23286645,-42.139339,
765500000,-0.24243592,-42.563602,
770000000,-0.29588288,-42.991859,
774500000,-0.35357741,-43.817207,
779000000,-0.31958821,-43.281712,
783500000,-0.21724172,-44.091854,
788000000,-0.28426817,-44.935635,
792500000,-0.34780118,-44.690323,
797000000,-0.23241088,-44.541367,
801500000,-0.21086155,-45.271336,
806000000,-0.28279617,-45.266918,
810500000,-0.31593448,-44.611988,
815000000,-0.17230445,-44.891811,
819500000,-0.20541187,-45.934895,
824000000,-0.29862592,-45.922234,
828500000,-0.2735149,-45.65081,
833000000,-0.16769634,-46.438953,
837500000,-0.28267035,-46.870438,
842000000,-0.2884675,-46.433144,
846500000,-0.17784128,-46.784351,
851000000,-0.23446573,-47.647663,
855500000,-0.24360591,-47.704639,
860000000,-0.27993175,-47.082764,
864500000,-0.19721769,-47.819748,
869000000,-0.27466017,-48.403614,
873500000,-0.34944177,-48.264313,
878000000,-0.22004929,-48.719448,
882500000,-0.26343492,-49.938801,
887000000,-0.43222106,-50.254559,
891500000,-0.40868533,-50.069942,
896000000,-0.30440217,-50.671532,
900500000,-0.34134609,-51.486805,
905000000,-0.3498832,-50.993637,
909500000,-0.3155697,-50.853283,
914000000,-0.24744931,-51.174419,
918500000,-0.34949902,-51.573231,
923000000,-0.33725289,-50.965366,
927500000,-0.2318739,-51.09201,
932000000,-0.26786783,-52.154736,
936500000,-0.34610298,-52.502045,
941000000,-0.32467115,-52.140686,
945500000,-0.27048251,-52.973114,
950000000,-0.33747378,-53.456066,
954500000,-0.35854384,-53.051075,
959000000,-0.26827836,-53.081493,
963500000,-0.23034346,-54.167953,
968000000,-0.32155982,-53.9617,
972500000,-0.33751962,-53.54092,
977000000,-0.23805116,-54.119919,
981500000,-0.34400055,-55.116131,
986000000,-0.40575454,-54.843971,
990500000,-0.35158139,-55.245831,
995000000,-0.34201217,-56.41053,
999500000,-0.45793128,-56.994225,
1004000000,-0.46396297,-56.863483,
1008500000,-0.35164139,-57.356461,
1013000000,-0.35976037,-57.892479,
1017500000,-0.44022468,-57.530506,
1022000000,-0.33305916,-57.053761,
1026500000,-0.3017402,-57.679874,
1031000000,-0.40806681,-57.881653,
1035500000,-0.39854503,-57.254337,
1040000000,-0.29550734,-57.48909,
1044500000,-0.31164882,-58.480656,
1049000000,-0.38950053,-58.844109,
1053500000,-0.36222449,-58.708931,
1058000000,-0.30906773,-59.299561,
1062500000,-0.3788082,-60.066589,
1067000000,-0.39780864,-59.640236,
1071500000,-0.3088232,-59.477829,
1076000000,-0.27632147,-60.294868,
1080500000,-0.41516969,-60.620144,
1085000000,-0.39278385,-59.950386,
1089500000,-0.30547425,-60.525974,
1094000000,-0.41941971,-61.490131,
1098500000,-0.49737558,-61.501373,
1103000000,-0.43875754,-61.729862,
1107500000,-0.40139896,-63.028179,
1112000000,-0.506365,-63.885628,
1116500000,-0.53485864,-63.419392,
1121000000,-0.41231447,-63.888969,
1125500000,-0.44926429,-64.451035,
1130000000,-0.50709105,-64.061707,
1134500000,-0.4408789,-63.306812,
1139000000,-0.36221573,-63.671318,
1143500000,-0.42631057,-64.089729,
1148000000,-0.47441065,-63.781853,
1152500000,-0.38300002,-64.406128,
1157000000,-0.43723306,-65.23436,
1161500000,-0.54206336,-65.496696,
1166000000,-0.48018312,-65.213348,
1170500000,-0.35158509,-65.643013,
1175000000,-0.41227889,-66.371895,
1179500000,-0.44267803,-66.284782,
1184000000,-0.38869846,-65.807899,
1188500000,-0.3829931,-66.502106,
1193000000,-0.49790761,-66.611664,
1197500000,-0.4736053,-66.429092,
1202000000,-0.41964865,-66.952248,
1206500000,-0.44565594,-68.079559,
1211000000,-0.57803488,-68.546761,
1215500000,-0.5334487,-68.767853,
1220000000,-0.51686305,-69.685684,
1224500000,-0.59453964,-70.226524,
1229000000,-0.56190562,-69.924179,
1233500000,-0.43443412,-70.008995,
1238000000,-0.45322746,-70.797699,
1242500000,-0.53790128,-70.63401,
1247000000,-0.54834312,-70.116859,
1251500000,-0.4464426,-70.069206,
1256000000,-0.52102005,-70.654846,
1260500000,-0.5143894,-70.387703,
1265000000,-0.43914923,-71.069099,
1269500000,-0.48037681,-71.917053,
1274000000,-0.5738501,-72.267822,
1278500000,-0.56622243,-71.914726,
1283000000,-0.450528,-72.148018,
1287500000,-0.47179765,-72.70443,
1292000000,-0.51073796,-72.364326,
1296500000,-0.40727016,-72.434181,
1301000000,-0.45050508,-73.030357,
1305500000,-0.56055099,-72.953903,
1310000000,-0.61453015,-72.729416,
1314500000,-0.52873623,-73.349449,
1319000000,-0.62100101,-74.612923,
1323500000,-0.65883583,-75.148232,
1328000000,-0.57692826,-75.507782,
1332500000,-0.62958211,-76.723587,
1337000000,-0.67890245,-76.944778,
1341500000,-0.66744304,-76.434959,
1346000000,-0.53010738,-76.718376,
1350500000,-0.55688846,-77.147537,
1355000000,-0.59444839,-76.980919,
1359500000,-0.59325927,-76.192383,
1364000000,-0.52639735,-76.840782,
1368500000,-0.66327041,-77.39196,
1373000000,-0.65921724,-76.819313,
1377500000,-0.58618695,-77.644249,
1382000000,-0.59588379,-78.679863,
1386500000,-0.65806133,-78.958221,
1391000000,-0.62433165,-78.686035,
1395500000,-0.517946,-78.731392,
1400000000,-0.54336137,-79.405838,
1404500000,-0.61863852,-78.848854,
1409000000,-0.57246476,-78.485985,
1413500000,-0.54729235,-79.322891,
1418000000,-0.6911037,-79.747772,
1422500000,-0.68538517,-79.631027,
1427000000,-0.65087849,-80.425438,
1431500000,-0.68780369,-81.574478,
1436000000,-0.77769345,-82.190041,
1440500000,-0.76538193,-82.369606,
1445000000,-0.70121747,-83.398827,
1449500000,-0.75385803,-83.807289,
1454000000,-0.75857371,-83.414536,
1458500000,-0.6324656,-83.450691,
1463000000,-0.63515955,-83.743752,
1467500000,-0.75245148,-83.133324,
1472000000,-0.72131324,-82.82032,
1476500000,-0.64441532,-83.791718,
1481000000,-0.7109521,-84.45919,
1485500000,-0.77589685,-84.088776,
1490000000,-0.68598127,-84.701096,
1494500000,-0.67047733,-85.185707,
1499000000,-0.71769327,-85.464684,
1503500000,-0.70227921,-85.538513,
1508000000,-0.68001133,-85.652267,
1512500000,-0.72423017,-85.282585,
1517000000,-0.61408943,-85.37207,
1521500000,-0.68409073,-86.11937,
1526000000,-0.78209591,-85.739609,
1530500000,-0.7668311,-85.607964,
1535000000,-0.73960364,-86.637505,
1539500000,-0.9022941,-87.988373,
1544000000,-0.94464469,-88.152359,
1548500000,-0.86376369,-88.913979,
1553000000,-0.90706736,-90.208855,
1557500000,-0.90000844,-90.553589,
1562000000,-0.8910147,-89.996307,
1566500000,-0.78452253,-89.796043,
1571000000,-0.79482365,-90.66758,
1575500000,-0.86861289,-89.953445,
1580000000,-0.80786115,-89.884758,
1584500000,-0.82895041,-90.527748,
1589000000,-0.95172822,-90.632919,
1593500000,-0.88952571,-90.409035,
1598000000,-0.8258875,-91.068459,
1602500000,-0.87723112,-92.172249,
1607000000,-0.95093906,-92.034882,
1611500000,-0.83046961,-92.03019,
1616000000,-0.79058874,-92.488457,
1620500000,-0.85828137,-92.189934,
1625000000,-0.87222725,-91.586441,
1629500000,-0.76447833,-91.453102,
1634000000,-0.83732325,-92.329315,
1638500000,-1.0019705,-92.62793,
1643000000,-0.96308082,-92.377205,
1647500000,-0.96195793,-93.739891,
1652000000,-1.0430126,-94.667168,
1656500000,-1.1072862,-95.015015,
1661000000,-1.0359267,-95.726868,
1665500000,-0.97977161,-96.750267,
1670000000,-1.0780946,-97.06134,
1674500000,-1.0710816,-96.604263,
1679000000,-0.93044722,-96.832588,
1683500000,-0.98149735,-96.957443,
1688000000,-1.027264,-96.552368,
1692500000,-0.98801863,-96.266541,
1697000000,-0.96408403,-97.015091,
1701500000,-1.0956686,-97.448273,
1706000000,-1.0878314,-97.394722,
1710500000,-1.0106193,-98.145233,
1715000000,-1.0483204,-98.692223,
1719500000,-1.0603551,-98.685127,
1724000000,-0.98764354,-98.559227,
1728500000,-0.89197421,-98.590027,
1733000000,-0.9945007,-98.968254,
1737500000,-1.0419946,-98.176918,
1742000000,-0.94251329,-98.175911,
1746500000,-1.0213315,-98.790016,
1751000000,-1.1550593,-98.982246,
1755500000,-1.1408086,-99.349579,
1760000000,-1.1272711,-100.41646,
1764500000,-1.2374583,-101.81933,
1769000000,-1.328217,-101.84132,
1773500000,-1.2330341,-102.53572,
1778000000,-1.1810355,-103.55145,
1782500000,-1.2416561,-103.56632,
1787000000,-1.1893603,-102.94324,
1791500000,-1.0706369,-103.05428,
1796000000,-1.1610186,-103.72535,
1800500000,-1.2421039,-103.07111,
1805000000,-1.1828066,-103.15589,
1809500000,-1.1993976,-104.0803,
1814000000,-1.2572722,-104.39291,
1818500000,-1.2455028,-104.69157,
1823000000,-1.1867741,-105.00323,
1827500000,-1.1904314,-105.65676,
1832000000,-1.2415409,-105.57755,
1836500000,-1.1814677,-105.03732,
1841000000,-1.0904016,-105.19112,
1845500000,-1.1452711,-105.19011,
1850000000,-1.1966358,-104.44765,
1854500000,-1.1493832,-104.6655,
1859000000,-1.2539819,-105.29871,
1863500000,-1.3887485,-105.70898,
1868000000,-1.4199089,-106.259,
1872500000,-1.381766,-107.13943,
1877000000,-1.4697483,-108.6637,
1881500000,-1.5087787,-108.9622,
1886000000,-1.4152775,-109.16598,
1890500000,-1.3426886,-109.94228,
1895000000,-1.4403726,-110.02405,
1899500000,-1.4264983,-109.33858,
1904000000,-1.3529656,-109.29156,
1908500000,-1.3945423,-109.99338,
1913000000,-1.4601392,-109.6038,
1917500000,-1.4079039,-109.49464,
1922000000,-1.4173526,-110.40031,
1926500000,-1.5225216,-110.89132,
1931000000,-1.5159007,-110.84882,
1935500000,-1.3933591,-111.3344,
1940000000,-1.393755,-111.92546,
1944500000,-1.3943518,-111.53363,
1949000000,-1.3323711,-111.09825,
1953500000,-1.269796,-111.05453,
1958000000,-1.3237512,-110.94035,
1962500000,-1.4497374,-110.43892,
1967000000,-1.3941714,-110.25817,
1971500000,-1.4677649,-111.3934,
1976000000,-1.5674543,-111.56176,
1980500000,-1.5645182,-112.32522,
1985000000,-1.5617511,-113.4399,
1989500000,-1.6199504,-114.56796,
1994000000,-1.6919088,-114.9323,
1998500000,-1.5671291,-115.14486,
2003000000,-1.4644748,-115.83206,
2007500000,-1.5287092,-115.88032,
2012000000,-1.4857402,-115.25947,
2016500000,-1.4158223,-115.35072,
2021000000,-1.4795287,-115.78888,
2025500000,-1.582261,-115.82643,
2030000000,-1.5531385,-115.87915,
2034500000,-1.4822518,-116.85849,
2039000000,-1.5915077,-117.84071,
2043500000,-1.5532558,-117.53089,
2048000000,-1.447814,-117.95638,
2052500000,-1.4107908,-118.16793,
2057000000,-1.4578586,-117.8194,
2061500000,-1.3739498,-117.06799,
2066000000,-1.3053788,-117.14097,
2070500000,-1.4297754,-117.4174,
2075000000,-1.547699,-116.85984,
2079500000,-1.4844744,-117.10281,
2084000000,-1.5687391,-118.29579,
2088500000,-1.6983664,-118.72797,
2093000000,-1.6947094,-119.41029,
2097500000,-1.661239,-120.68447,
2102000000,-1.6893896,-121.80009,
2106500000,-1.7343836,-122.14459,
2111000000,-1.6610461,-122.11029,
2115500000,-1.5656173,-122.79379,
2120000000,-1.6694044,-122.62419,
2124500000,-1.6645672,-122.0691,
2129000000,-1.6118343,-122.11548,
2133500000,-1.6779937,-123.06068,
2138000000,-1.7599342,-123.08772,
2142500000,-1.7099288,-123.15027,
2147000000,-1.6849915,-124.2711,
2151500000,-1.7776512,-124.77484,
2156000000,-1.7300735,-124.65013,
2160500000,-1.6020571,-124.91266,
2165000000,-1.5954349,-125.45058,
2169500000,-1.6337086,-124.68013,
2174000000,-1.5562677,-124.10955,
2178500000,-1.5274656,-123.94016,
2183000000,-1.6074064,-124.15771,
2187500000,-1.7161219,-123.87148,
2192000000,-1.7206413,-123.76981,
2196500000,-1.7968224,-125.17735,
2201000000,-1.9533828,-126.18488,
2205500000,-1.973987,-126.64748,
2210000000,-1.905351,-127.83799,
2214500000,-1.9149801,-128.8403,
2219000000,-1.9398781,-128.99435,
2223500000,-1.8662295,-128.60291,
2228000000,-1.7960711,-129.33275,
2232500000,-1.9249007,-129.25711,
2237000000,-1.8831418,-129.10666,
2241500000,-1.9430857,-128.96233,
2246000000,-1.9521176,-129.10378,
2250500000,-1.9638616,-129.87878,
2255000000,-1.9720511,-130.72754,
2259500000,-1.9948006,-131.16473,
2264000000,-1.9318827,-131.63937,
2268500000,-1.9256798,-131.90465,
2273000000,-1.869496,-131.71494,
2277500000,-1.8045462,-131.14737,
2282000000,-1.7434604,-130.84633,
2286500000,-1.797163,-130.61252,
2291000000,-1.8588246,-130.17549,
2295500000,-1.8899825,-129.9595,
2300000000,-1.9812837,-130.46236,
2304500000,-2.0751607,-130.93869,
2309000000,-2.0923657,-131.36902,
2313500000,-2.1310081,-132.38548,
2318000000,-2.1487596,-133.621,
2322500000,-2.1785479,-134.26634,
2327000000,-2.1422136,-134.81339,
2331500000,-2.1209302,-135.18507,
2336000000,-2.1373236,-135.2196,
2340500000,-2.096369,-135.10699,
2345000000,-2.0430529,-135.20767,
2349500000,-2.0797949,-135.61194,
2354000000,-2.1576743,-135.7756,
2358500000,-2.193589,-135.98753,
2363000000,-2.1759179,-136.7805,
2367500000,-2.2077327,-137.2887,
2372000000,-2.1358151,-137.71684,
2376500000,-2.0874288,-138.14728,
2381000000,-2.042264,-138.52911,
2385500000,-2.0506973,-137.97586,
2390000000,-1.9894466,-137.52063,
2394500000,-1.9352657,-137.28677,
2399000000,-1.9804265,-136.74243,
2403500000,-2.0158904,-136.31432,
2408000000,-2.0461006,-136.36124,
2412500000,-2.1475439,-137.10025,
2417000000,-2.2794964,-137.72884,
2421500000,-2.3348126,-138.26006,
2426000000,-2.3343029,-139.44104,
2430500000,-2.3257802,-140.60333,
2435000000,-2.32459,-141.12039,
2439500000,-2.2591312,-141.47482,
2444000000,-2.2563527,-141.90001,
2448500000,-2.2928326,-141.89149,
2453000000,-2.2886479,-141.52281,
2457500000,-2.3175795,-141.877,
2462000000,-2.3573818,-142.39549,
2466500000,-2.4206252,-142.70265,
2471000000,-2.4006007,-143.32254,
2475500000,-2.3884211,-144.24724,
2480000000,-2.3984165,-144.88643,
2484500000,-2.3831027,-144.80806,
2489000000,-2.2918377,-144.95998,
2493500000,-2.2455182,-145.17075,
2498000000,-2.2240665,-144.56691,
2502500000,-2.1559486,-144.05434,
2507000000,-2.1453357,-143.93515,
2511500000,-2.266958,-143.58548,
2516000000,-2.3413804,-143.12144,
2520500000,-2.3583922,-143.17735,
2525000000,-2.4516673,-143.96347,
2529500000,-2.5442398,-144.74828,
2534000000,-2.5599117,-145.36966,
2538500000,-2.5773287,-146.56319,
2543000000,-2.6205547,-147.51302,
2547500000,-2.621063,-147.52684,
2552000000,-2.5893688,-147.81337,
2556500000,-2.5797567,-148.32405,
2561000000,-2.600287,-148.4671,
2565500000,-2.6120653,-148.22937,
2570000000,-2.6204159,-148.8186,
2574500000,-2.7020769,-149.23096,
2579000000,-2.7660825,-149.44919,
2583500000,-2.7601285,-150.06383,
2588000000,-2.7423248,-150.92844,
2592500000,-2.7528117,-151.58392,
2597000000,-2.666919,-151.69539,
2601500000,-2.5810769,-151.84863,
2606000000,-2.5374634,-151.64537,
2610500000,-2.5295556,-150.86044,
2615000000,-2.4806981,-150.06686,
2619500000,-2.4659054,-149.8183,
2624000000,-2.582269,-149.57278,
2628500000,-2.6824667,-149.23445,
2633000000,-2.73174,-149.64363,
2637500000,-2.8089166,-150.52396,
2642000000,-2.9206231,-151.14394,
2646500000,-2.9118395,-151.65529,
2651000000,-2.9024229,-152.67575,
2655500000,-2.9137249,-153.41307,
2660000000,-2.9038599,-153.66628,
2664500000,-2.8621306,-153.7245,
2669000000,-2.8924565,-154.07423,
2673500000,-2.9510345,-154.11546,
2678000000,-2.996902,-154.2424,
2682500000,-3.005924,-154.68867,
2687000000,-3.0815945,-155.4424,
2691500000,-3.1154456,-156.08893,
2696000000,-3.0735369,-156.75282,
2700500000,-3.0354965,-157.42857,
2705000000,-2.9992194,-157.83481,
2709500000,-2.9134405,-157.44659,
2714000000,-2.8185353,-157.28348,
2718500000,-2.8228731,-157.27275,
2723000000,-2.8203266,-156.47638,
2727500000,-2.7845891,-155.8479,
2732000000,-2.8015628,-155.66617,
2736500000,-2.8902991,-155.49995,
2741000000,-2.9817224,-155.30252,
2745500000,-3.0009537,-155.48828,
2750000000,-3.0839889,-156.23399,
2754500000,-3.1712286,-156.9101,
2759000000,-3.208107,-157.52534,
2763500000,-3.1845584,-158.32985,
2768000000,-3.2092388,-158.84166,
2772500000,-3.2063184,-159.04207,
2777000000,-3.1885149,-159.2132,
2781500000,-3.2272151,-159.51027,
2786000000,-3.2559392,-159.99286,
2790500000,-3.3009102,-160.03407,
2795000000,-3.3270833,-160.63272,
2799500000,-3.403091,-161.54022,
2804000000,-3.388474,-161.83249,
2808500000,-3.3446224,-162.35936,
2813000000,-3.2846363,-163.21346,
2817500000,-3.2473714,-163.51407,
2822000000,-3.1697202,-163.14725,
2826500000,-3.0732589,-162.95544,
2831000000,-3.0715034,-162.43369,
2835500000,-3.071291,-161.67502,
2840000000,-3.0313125,-160.91475,
2844500000,-3.0792491,-160.71872,
2849000000,-3.1969867,-160.76559,
2853500000,-3.271075,-160.59962,
2858000000,-3.302232,-160.97403,
2862500000,-3.3608019,-161.85582,
2867000000,-3.4182,-162.26495,
2871500000,-3.4073625,-162.64384,
2876000000,-3.3518543,-163.30255,
2880500000,-3.376395,-163.75374,
2885000000,-3.4118154,-163.99428,
2889500000,-3.4411533,-163.9865,
2894000000,-3.4636662,-164.55597,
2898500000,-3.5392113,-164.80031,
2903000000,-3.5213611,-165.20343,
2907500000,-3.5190654,-166.08778,
2912000000,-3.5676756,-167.04764,
2916500000,-3.560513,-167.67049,
2921000000,-3.4687855,-167.8719,
2925500000,-3.4335918,-168.42155,
2930000000,-3.3451266,-168.13792,
2934500000,-3.260669,-167.93394,
2939000000,-3.1602714,-167.86369,
2943500000,-3.1798675,-167.52052,
2948000000,-3.2124178,-166.79266,
2952500000,-3.1879184,-166.22478,
2957000000,-3.2114902,-166.18227,
2961500000,-3.2741406,-166.05582,
2966000000,-3.3114886,-165.90468,
2970500000,-3.3189435,-166.53081,
2975000000,-3.3904808,-167.2693,
2979500000,-3.4739175,-167.50746,
2984000000,-3.4590666,-167.82555,
2988500000,-3.4427023,-168.22501,
2993000000,-3.4594235,-168.91841,
2997500000,-3.4739146,-168.95749,
3002000000,-3.496165,-169.59937,
3006500000,-3.5380287,-169.97173,
3011000000,-3.5903995,-170.21918,
3015500000,-3.5822778,-171.00368,
3020000000,-3.610436,-171.99492,
3024500000,-3.6367393,-172.77817,
3029000000,-3.5700884,-173.39427,
3033500000,-3.5169952,-173.95981,
3038000000,-3.4673824,-174.32233,
3042500000,-3.3818846,-174.03323,
3047000000,-3.2663736,-173.79604,
3051500000,-3.23666,-173.72635,
3056000000,-3.2358384,-173.27547,
3060500000,-3.2144604,-172.60959,
3065000000,-3.2236519,-172.49765,
3069500000,-3.2999394,-172.41736,
3074000000,-3.3517611,-172.24022,
3078500000,-3.3511178,-172.64879,
3083000000,-3.3816311,-173.09421,
3087500000,-3.450196,-173.334,
3092000000,-3.4570124,-173.56541,
3096500000,-3.4255295,-174.05542,
3101000000,-3.4603033,-174.52991,
3105500000,-3.5275202,-174.8905,
3110000000,-3.5569847,-175.08273,
3114500000,-3.5597274,-175.89156,
3119000000,-3.6651721,-176.64832,
3123500000,-3.684067,-177.25458,
3128000000,-3.673753,-178.33662,
3132500000,-3.6986549,-179.33711,
3137000000,-3.6864541,-179.76979,
3141500000,-3.597208,179.92189,
3146000000,-3.521589,179.52547,
3150500000,-3.4648292,179.10794,
3155000000,-3.4388838,179.27307,
3159500000,-3.382221,179.52029,
3164000000,-3.3505926,179.52785,
3168500000,-3.3671093,-179.81091,
3173000000,-3.3254244,-179.44714,
3177500000,-3.3043587,-179.51309,
3182000000,-3.3680007,-179.62509,
3186500000,-3.4200261,-179.30092,
3191000000,-3.4418087,-179.70482,
3195500000,-3.4818852,-179.83638,
3200000000,-3.5487266,179.92183,
3204500000,-3.534529,179.93661,
3209000000,-3.5461099,179.33646,
3213500000,-3.5978534,178.6487,
3218000000,-3.7016599,178.20659,
3222500000,-3.7189658,177.83398,
3227000000,-3.7415128,176.97647,
3231500000,-3.7967231,176.18404,
3236000000,-3.8137336,175.59975,
3240500000,-3.8135052,174.65871,
3245000000,-3.8233967,173.58669,
3249500000,-3.8435996,173.07181,
3254000000,-3.751843,172.8638,
3258500000,-3.6669939,172.45393,
3263000000,-3.6249771,172.17842,
3267500000,-3.5946171,172.61003,
3272000000,-3.5344334,172.91507,
3276500000,-3.5178001,172.96075,
3281000000,-3.5538592,173.05609,
3285500000,-3.5397768,173.369,
3290000000,-3.5206764,173.37981,
3294500000,-3.5819805,173.45306,
3299000000,-3.6280148,173.69574,
3303500000,-3.5824814,173.86754,
3308000000,-3.6257641,173.39461,
3312500000,-3.7131476,173.14278,
3317000000,-3.7392149,173.18159,
3321500000,-3.7847652,172.7926,
3326000000,-3.8656502,172.07437,
3330500000,-3.9530017,171.57135,
3335000000,-3.980824,170.93011,
3339500000,-4.0100374,169.86404,
3344000000,-4.1061416,168.97392,
3348500000,-4.1185656,168.37737,
3353000000,-4.0383,167.76402,
3357500000,-4.0197248,166.75607,
3362000000,-4.0146437,166.57242,
3366500000,-3.9675171,166.51288,
3371000000,-3.8936355,166.21451,
3375500000,-3.8967042,166.07561,
3380000000,-3.8865294,166.23009,
3384500000,-3.8044717,166.31091,
3389000000,-3.7715228,166.12187,
3393500000,-3.8093827,166.49928,
3398000000,-3.7812853,166.71124,
3402500000,-3.7423663,166.88939,
3407000000,-3.781286,166.76781,
3411500000,-3.8614082,167.30836,
3416000000,-3.8296335,167.53632,
3420500000,-3.8711383,167.35196,
3425000000,-3.9506016,167.24329,
3429500000,-4.0248513,167.1823,
3434000000,-4.0558572,166.59546,
3438500000,-4.1395292,165.69057,
3443000000,-4.2649589,165.01709,
3447500000,-4.3065591,164.57735,
3452000000,-4.3080215,163.40355,
3456500000,-4.3579969,162.46872,
3461000000,-4.3541636,161.96214,
3465500000,-4.2752767,161.22754,
3470000000,-4.2809134,160.42365,
3474500000,-4.2966576,160.33713,
3479000000,-4.2124743,160.4583,
3483500000,-4.1516714,160.12793,
3488000000,-4.1231632,159.83711,
3492500000,-4.1194005,159.96373,
3497000000,-4.0626249,159.82043,
3501500000,-4.0768304,159.79683,
3506000000,-4.0898552,160.11595,
3510500000,-4.0483179,160.50343,
3515000000,-3.9778481,160.39917,
3519500000,-3.9875405,160.646,
3524000000,-4.0425143,161.22731,
3528500000,-4.0268359,161.7162,
3533000000,-4.1003962,161.48047,
3537500000,-4.2267604,161.5645,
3542000000,-4.292613,161.6255,
3546500000,-4.3800025,160.82877,
3551000000,-4.4535761,159.81895,
3555500000,-4.580101,158.93692,
3560000000,-4.5972333,158.09857,
3564500000,-4.5673532,157.06476,
3569000000,-4.5780048,156.08829,
3573500000,-4.5949473,155.9537,
3578000000,-4.4907827,155.29504,
3582500000,-4.4925752,154.91501,
3587000000,-4.5299926,154.90298,
3591500000,-4.4784074,154.96375,
3596000000,-4.4413061,154.44611,
3600500000,-4.4563851,153.98331,
3605000000,-4.4378657,154.03659,
3609500000,-4.3615379,153.8324,
3614000000,-4.3081222,153.73878,
3618500000,-4.2840147,154.00526,
3623000000,-4.2285228,154.43433,
3627500000,-4.1705451,154.87239,
3632000000,-4.2184467,155.36026,
3636500000,-4.2615795,156.0732,
3641000000,-4.2844386,156.72311,
3645500000,-4.3437538,156.46962,
3650000000,-4.4751086,156.26143,
3654500000,-4.5742674,156.13425,
3659000000,-4.6316657,155.27174,
3663500000,-4.7298779,154.09383,
3668000000,-4.8165307,153.28496,
3672500000,-4.8049307,152.4433,
3677000000,-4.7471962,151.37012,
3681500000,-4.7917857,150.48198,
3686000000,-4.7514291,150.58388,
3690500000,-4.6927524,150.07198,
3695000000,-4.6964569,149.55406,
3699500000,-4.7157702,149.6051,
3704000000,-4.6706491,149.41353,
3708500000,-4.6133895,149.0067,
3713000000,-4.6019011,148.45016,
3717500000,-4.6227674,148.23705,
3722000000,-4.5446701,148.05782,
3726500000,-4.4688125,147.83243,
3731000000,-4.4252038,148.17604,
3735500000,-4.3634534,148.82375,
3740000000,-4.2720537,149.35606,
3744500000,-4.3103509,149.88675,
3749000000,-4.3506579,150.75558,
3753500000,-4.3884516,151.68144,
3758000000,-4.4719243,151.44318,
3762500000,-4.6364017,151.22935,
3767000000,-4.758029,150.89444,
3771500000,-4.831696,149.65141,
3776000000,-4.9059844,148.2941,
3780500000,-4.9829273,147.18413,
3785000000,-4.9228702,146.43762,
3789500000,-4.8561015,145.52844,
3794000000,-4.8719139,145.09937,
3798500000,-4.8449383,145.15437,
3803000000,-4.7759819,145.03476,
3807500000,-4.8084521,144.36174,
3812000000,-4.8862348,144.34937,
3816500000,-4.8812065,144.10028,
