"Freq [GHz]","dB(S(1,1)) []"
1.868,-15.03708531949
1.877,-14.892548076192
1.886,-14.7522236877942
1.895,-14.6158714157786
1.904,-14.4832644399838
1.913,-14.3541892568405
1.922,-14.2284450347508
1.931,-14.1058429498393
1.94,-13.9862055191216
1.949,-13.8693659434263
1.958,-13.7551674688344
1.967,-13.643462772697
1.976,-13.5341133782644
1.985,-13.4269891004426
1.994,-13.3219675240798
2.003,-13.2189335153725
2.012,-13.1177787664035
2.021,-13.0184013724278
2.03,-12.9207054412634
2.039,-12.8246007339907
2.048,-12.7300023360907
2.057,-12.6368303581432
2.066,-12.5450096652399
2.075,-12.4544696343406
2.084,-12.365143938898
2.093,-12.2769703601933
2.102,-12.1898906249607
2.111,-12.103850269016
2.12,-12.0187985267565
2.129,-11.9346882465478
2.138,-11.8514758321622
2.147,-11.7691212105782
2.156,-11.6875878265835
2.165,-11.6068426647456
2.174,-11.5268562994112
2.183,-11.4476029734666
2.192,-11.3690607066234
2.201,-11.2912114339763
2.21,-11.2140411754984
2.219,-11.1375402369798
2.228,-11.0617034426549
2.237,-10.9865303993796
2.246,-10.9120257916895
2.255,-10.8381997063625
2.264,-10.7650679841872
2.273,-10.6926525954809
2.282,-10.6209820344564
2.291,-10.5500917257943
2.3,-10.4800244346883
2.309,-10.4108306691984
2.318,-10.3425690609575
2.327,-10.2753067071586
2.336,-10.2091194533582
2.345,-10.1440920930618
2.354,-10.0803184564654
2.363,-10.0179013573235
2.372,-9.95695236399433
2.381,-9.89759135864371
2.39,-9.83994584781057
2.399,-9.78414998857016
2.408,-9.73034329791216
2.417,-9.67866901923317
2.426,-9.62927212949715
2.435,-9.58229698397323
2.444,-9.53788461259649
2.453,-9.49616970264636
2.462,-9.457277325886
2.471,-9.42131949333459
2.48,-9.38839164570685
2.489,-9.35856921004652
2.498,-9.33190437068475
2.507,-9.30842321278961
2.516,-9.28812339711897
2.525,-9.27097251345316
2.534,-9.25690723685396
2.543,-9.24583337591157
2.552,-9.23762685740897
2.561,-9.23213564055037
2.57,-9.22918250026085
2.579,-9.22856856778288
2.588,-9.23007747251465
2.597,-9.23347989572619
2.606,-9.23853832723575
2.615,-9.24501181160131
2.624,-9.25266048054355
2.633,-9.26124969136628
2.642,-9.2705536241587
2.651,-9.28035822997472
2.66,-9.2904634642538
2.669,-9.30068478103285
2.678,-9.31085390118337
2.687,-9.32081890000656
2.696,-9.33044368492081
2.705,-9.33960695238895
2.714,-9.34820072501905
2.723,-9.35612857575794
2.732,-9.36330364735202
2.741,-9.36964657290268
2.75,-9.37508339841925
2.759,-9.37954360158068
2.768,-9.38295829299495
2.777,-9.38525867732798
2.786,-9.38637484173228
2.795,-9.38623492779339
2.804,-9.3847647303646
2.813,-9.38188775180274
2.822,-9.37752572299203
2.831,-9.37159958313571
2.84,-9.36403088894672
2.849,-9.35474360135075
2.858,-9.34366617534613
2.867,-9.33073385786138
2.876,-9.31589108118858
2.885,-9.29909382777429
2.894,-9.28031183752647
2.903,-9.25953053255614
2.912,-9.23675254687466
2.921,-9.21199876956105
2.93,-9.18530883790117
2.939,-9.15674104974775
2.948,-9.12637169904452
2.957,-9.09429387205413
2.966,-9.06061577144623
2.975,-9.02545865868195
2.984,-8.98895452051047
2.993,-8.95124357223671
3.002,-8.91247170901326
3.011,-8.87278800782152
3.02,-8.83234236865741
3.029,-8.79128336563556
3.038,-8.7497563592051
3.047,-8.70790190117661
3.056,-8.66585444620279
3.065,-8.62374136773482
3.074,-8.58168226387369
3.083,-8.53978852915627
3.092,-8.49816316206205
3.101,-8.45690077458345
3.11,-8.41608776912652
3.119,-8.37580264879575
3.128,-8.33611642926765
3.137,-8.2970931235117
3.146,-8.25879027418176
3.155,-8.22125951225812
3.164,-8.18454712423007
3.173,-8.1486946136009
3.182,-8.11373924566412
3.191,-8.07971456728026
3.2,-8.04665089575844
3.209,-8.01457577291962
3.218,-7.98351438201606
3.227,-7.95348992643665
3.236,-7.92452397008481
3.245,-7.89663674001456
3.254,-7.86984739239535
3.263,-7.84417424318443
3.272,-7.81963496505294
3.281,-7.79624675216838
3.29,-7.7740264544088
3.299,-7.75299068249469
3.308,-7.73315588539146
3.317,-7.71453840117493
3.326,-7.69715448237608
3.335,-7.6810202966405
3.344,-7.66615190336104
3.353,-7.65256520677671
3.362,-7.6402758858832
3.371,-7.62929930137631
3.38,-7.61965037975474
3.389,-7.61134347464788
3.398,-7.60439220541289
3.407,-7.59880927306857
3.416,-7.59460625370623
3.425,-7.59179336964529
3.434,-7.59037923878867
3.443,-7.59037060288442
3.452,-7.59177203572063
3.461,-7.59458563267203
3.47,-7.59881068348283
3.479,-7.60444333070919
3.488,-7.61147621685613
3.497,-7.61989812392136
3.506,-7.62969360979387
3.515,-7.64084264673669
3.524,-7.65332026799152
3.533,-7.66709622935747
3.542,-7.68213469338696
3.551,-7.69839394457628
3.56,-7.71582614456689
3.569,-7.73437713687236
3.578,-7.75398631095754
3.587,-7.77458653557217
3.596,-7.79610417103083
3.605,-7.81845916959011
3.614,-7.84156527216144
3.623,-7.86533030828597
3.632,-7.88965660457037
3.641,-7.91444150464207
3.65,-7.93957800115319
3.659,-7.96495547749268
3.668,-7.99046055372822
3.677,-8.01597802799247
3.686,-8.04139190117386
3.695,-8.06658646951019
3.704,-8.09144746666791
3.713,-8.11586323427793
3.722,-8.13972589784323
3.731,-8.16293252356927
3.74,-8.18538623110666
3.749,-8.20699723750833
3.758,-8.22768380892132
3.767,-8.24737309863665
3.776,-8.26600185304018
3.785,-8.28351697062732
3.794,-8.29987590340721
3.803,-8.31504689453936
3.812,-8.32900905071214
3.821,-8.34175225237502
3.83,-8.35327690927429
3.839,-8.36359357263433
3.848,-8.37272241862609
3.857,-8.38069262036367
3.866,-8.38754162750676
3.875,-8.39331437360143
3.884,-8.39806243158928
3.893,-8.40184313751336
3.902,-8.40471870143808
3.911,-8.40675532308615
3.92,-8.40802232779841
3.929,-8.40859133626322
3.938,-8.40853547915788
3.947,-8.40792866550234
3.956,-8.40684491123593
3.965,-8.4053577323678
3.974,-8.40353960507603
3.983,-8.40146149337964
3.992,-8.39919244350468
4.001,-8.39679924281788
4.01,-8.39434614020716
4.019,-8.39189462403399
4.028,-8.38950325324866
4.037,-8.38722753692311
4.046,-8.38511985728933
4.055,-8.38322943134849
4.064,-8.38160230620928
4.073,-8.3802813834995
4.082,-8.37930646844843
4.091,-8.37871433954028
4.1,-8.37853883497194
4.109,-8.3788109524982
4.118,-8.37955895960119
4.127,-8.3808085112696
4.136,-8.38258277300948
4.145,-8.3849025470266
4.154,-8.38778639981748
4.163,-8.39125078967946
4.172,-8.39531019289849
4.181,-8.3999772275971
4.19,-8.40526277442337
4.199,-8.41117609343765
4.208,-8.41772493670614
4.217,-8.42491565624332
4.226,-8.43275330705809
4.235,-8.44124174515479
4.244,-8.45038372042082
4.253,-8.46018096439908
4.262,-8.47063427299835
4.271,-8.48174358423851
4.28,-8.49350805116199
4.289,-8.50592611006983
4.298,-8.51899554426034
4.307,-8.53271354346267
4.316,-8.54707675916648
4.325,-8.56208135605467
4.334,-8.57772305974741
4.343,-8.59399720106522
4.352,-8.61089875701597
4.361,-8.62842238870546
4.37,-8.64656247636589
4.379,-8.66531315168887
4.388,-8.68466832764231
4.397,-8.7046217259423
4.406,-8.72516690234225
4.415,-8.7462972698934
4.424,-8.76800612032184
4.433,-8.79028664365882
4.442,-8.81313194625271
4.451,-8.83653506728288
4.46,-8.86048899388797
4.469,-8.88498667501334
4.478,-8.9100210340757
4.487,-8.93558498053564
4.496,-8.96167142046265
4.505,-8.98827326617106
4.514,-9.01538344499945
4.523,-9.04299490730109
4.532,-9.07110063370725
4.541,-9.09969364172147
4.55,-9.12876699169742
4.559,-9.1583137922499
4.568,-9.1883272051439
4.577,-9.21880044970377
4.586,-9.24972680678083
4.595,-9.28109962231487
4.604,-9.31291231052241
4.613,-9.34515835674157
4.622,-9.37783131996129
4.631,-9.41092483506062
4.64,-9.44443261478115
4.649,-9.47834845145449
4.658,-9.51266621850452
4.667,-9.5473798717426
4.676,-9.58248345047282
4.685,-9.61797107842233
4.694,-9.65383696451148
4.703,-9.69007540347639
4.712,-9.72668077635638
4.721,-9.76364755085705
4.73,-9.80097028159952
4.739,-9.83864361026488
4.748,-9.87666226564289
4.757,-9.91502106359261
4.766,-9.95371490692248
4.775,-9.99273878519657
4.784,-10.0320877744733
4.793,-10.0717570369821
4.802,-10.1117418207443
4.811,-10.1520374591414
4.82,-10.1926393704374
4.829,-10.2335430572574
4.838,-10.2747441060278
4.847,-10.3162381863812
4.856,-10.3580210505285
4.865,-10.4000885326032
4.874,-10.4424365479784
4.883,-10.4850610925611
4.892,-10.5279582420649
4.901,-10.5711241512646
4.91,-10.614555053233
4.919,-10.6582472585645
4.928,-10.7021971545838
4.937,-10.7464012045454
4.946,-10.7908559468217
4.955,-10.8355579940841
4.964,-10.880504032476
4.973,-10.9256908207813
4.982,-10.971115189588
4.991,-11.0167740404478
5,-11.0626643450339
