!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Wednesday, September 28, 2022 13:29:04,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S11(DB),S11(DEG),
1094000000,-12.674361,0.055072144,
1098500000,-9.8160677,9.4097967,
1103000000,-7.7470412,9.3982077,
1107500000,-6.404285,7.2226424,
1112000000,-5.3945413,4.3416753,
1116500000,-4.6649647,0.8916319,
1121000000,-4.1892505,-1.9157304,
1125500000,-3.7148492,-4.0647564,
1130000000,-3.2927904,-6.8932309,
1134500000,-2.8479514,-9.1451788,
1139000000,-2.5019069,-13.716024,
1143500000,-2.5206332,-16.918556,
1148000000,-2.4623716,-19.14546,
1152500000,-2.338145,-21.166225,
1157000000,-2.1854806,-23.87529,
1161500000,-2.1941786,-26.572891,
1166000000,-2.1303449,-28.575401,
1170500000,-2.0231364,-31.207148,
1175000000,-2.0996921,-33.917351,
1179500000,-2.1007581,-35.741402,
1184000000,-2.0458844,-38.136433,
1188500000,-2.1234081,-40.463741,
1193000000,-2.1132474,-42.159077,
1197500000,-2.1051776,-44.424641,
1202000000,-2.2152274,-47.001598,
1206500000,-2.245151,-48.048695,
1211000000,-2.2759826,-50.141857,
1215500000,-2.3566647,-51.725536,
1220000000,-2.3531446,-52.652607,
1224500000,-2.3278122,-54.196533,
1229000000,-2.3562,-55.933025,
1233500000,-2.4283843,-57.10561,
1238000000,-2.3598404,-58.583317,
1242500000,-2.4048488,-60.631939,
1247000000,-2.4527636,-61.876774,
1251500000,-2.4462519,-63.743542,
1256000000,-2.5628607,-65.785934,
1260500000,-2.6392298,-66.899704,
1265000000,-2.6860588,-68.476059,
1269500000,-2.7569571,-70.228081,
1274000000,-2.8019078,-71.328812,
1278500000,-2.7724197,-73.207008,
1283000000,-2.7893581,-74.900673,
1287500000,-2.884419,-76.266136,
1292000000,-2.819381,-78.281677,
1296500000,-2.9321456,-80.094498,
1301000000,-2.9771469,-81.564293,
1305500000,-2.9781725,-82.910919,
1310000000,-3.0299699,-84.771553,
1314500000,-3.0517769,-85.904045,
1319000000,-2.9947011,-87.631798,
1323500000,-3.0148551,-89.172615,
1328000000,-3.0708606,-90.255768,
1332500000,-3.0428753,-91.89045,
1337000000,-3.1355419,-93.726334,
1341500000,-3.1444039,-95.113167,
1346000000,-3.1229091,-96.904533,
1350500000,-3.2372851,-98.638557,
1355000000,-3.2965307,-100.07494,
1359500000,-3.3021123,-101.68659,
1364000000,-3.3597219,-103.86937,
1368500000,-3.399632,-105.40776,
1373000000,-3.4013515,-107.72486,
1377500000,-3.4443574,-110.02663,
1382000000,-3.5385413,-112.32308,
1386500000,-3.5817404,-114.61279,
1391000000,-3.6771858,-117.09077,
1395500000,-3.7722638,-119.39451,
1400000000,-3.8677692,-121.7756,
1404500000,-4.0297203,-124.26994,
1409000000,-4.1896138,-126.89877,
1413500000,-4.3812304,-129.04343,
1418000000,-4.6723814,-131.32193,
1422500000,-5.0186596,-133.99881,
1427000000,-5.6042051,-135.43721,
1431500000,-6.3252077,-134.75374,
1436000000,-6.7912235,-129.1292,
1440500000,-6.07195,-124.77156,
1445000000,-5.35849,-127.03447,
1449500000,-5.1595054,-130.65276,
1454000000,-5.1789913,-133.88927,
1458500000,-5.2410431,-136.37436,
1463000000,-5.3533874,-138.94992,
1467500000,-5.4867454,-140.94463,
1472000000,-5.5421624,-143.03011,
1476500000,-5.6035662,-145.51086,
1481000000,-5.7397037,-147.74123,
1485500000,-5.814795,-150.05684,
1490000000,-5.8613305,-152.69096,
1494500000,-6.0574012,-155.29642,
1499000000,-6.1355262,-157.59793,
1503500000,-6.27178,-159.95866,
1508000000,-6.4282374,-162.27191,
1512500000,-6.570148,-164.6246,
1517000000,-6.763752,-166.86981,
1521500000,-6.8559775,-168.78621,
1526000000,-7.0612569,-171.55849,
1530500000,-7.3206749,-174.14493,
1535000000,-7.5351515,-176.37752,
1539500000,-7.8231492,-179.39996,
1544000000,-8.2467766,177.86411,
1548500000,-8.6422834,175.61778,
1553000000,-9.0562201,172.46327,
1557500000,-9.6381369,169.74944,
1562000000,-10.17943,167.47827,
1566500000,-10.745122,164.28813,
1571000000,-11.572508,161.75269,
1575500000,-12.322519,159.91702,
1580000000,-13.151433,157.89391,
1584500000,-14.09543,157.24829,
1589000000,-14.990485,157.41789,
1593500000,-15.921976,157.86008,
1598000000,-17.084528,160.04099,
1602500000,-17.956371,164.83931,
1607000000,-18.583405,170.30185,
1611500000,-19.16758,176.57571,
1616000000,-19.438904,-175.30362,
1620500000,-19.434525,-167.24792,
1625000000,-19.041618,-159.21819,
1629500000,-18.337925,-152.82401,
1634000000,-17.569935,-148.25421,
1638500000,-16.702282,-144.68327,
1643000000,-15.913888,-143.05844,
1647500000,-15.226061,-142.19043,
1652000000,-14.614597,-141.51596,
1656500000,-13.99574,-142.25232,
1661000000,-13.52824,-143.41011,
1665500000,-13.167229,-144.67767,
1670000000,-12.814518,-146.22667,
1674500000,-12.592728,-147.98051,
1679000000,-12.282991,-149.73773,
1683500000,-12.050135,-152.07571,
1688000000,-11.822066,-154.35287,
1692500000,-11.528787,-156.55269,
1697000000,-11.313118,-159.60309,
1701500000,-11.169648,-162.83826,
1706000000,-11.021403,-165.16325,
1710500000,-10.825404,-167.72342,
1715000000,-10.735947,-170.58255,
1719500000,-10.641919,-172.76517,
1724000000,-10.516313,-174.72157,
1728500000,-10.459443,-177.08714,
1733000000,-10.431174,-178.2547,
1737500000,-10.25994,-179.74754,
1742000000,-10.16336,178.45319,
1746500000,-10.08074,177.17688,
1751000000,-9.8689623,175.61662,
1755500000,-9.7853928,173.09036,
1760000000,-9.732522,171.35158,
1764500000,-9.6343899,168.77585,
1769000000,-9.6499481,166.17307,
1773500000,-9.6448498,164.25211,
1778000000,-9.5545387,161.74129,
1782500000,-9.5534668,158.42569,
1787000000,-9.5522585,155.74127,
1791500000,-9.4124031,152.86255,
1796000000,-9.4032698,149.16583,
1800500000,-9.383007,146.38011,
1805000000,-9.2290926,143.09846,
1809500000,-9.2110691,139.26552,
1814000000,-9.2220345,136.33374,
1818500000,-9.0911064,133.19327,
1823000000,-9.022789,129.53345,
1827500000,-9.0372381,126.5685,
1832000000,-8.9434385,123.38737,
1836500000,-8.9105558,119.46866,
1841000000,-8.9829712,116.3602,
1845500000,-8.9259815,112.72584,
1850000000,-8.9794817,108.59653,
1854500000,-9.125782,104.7129,
1859000000,-9.2054911,101.06047,
1863500000,-9.2895994,96.165871,
1868000000,-9.5163183,91.737755,
1872500000,-9.6119184,87.210823,
1877000000,-9.7382479,82.057381,
1881500000,-9.9219952,76.788368,
1886000000,-10.056274,71.726532,
1890500000,-10.131309,66.021721,
1895000000,-10.279439,60.656036,
1899500000,-10.361816,55.245079,
1904000000,-10.443077,49.983028,
1908500000,-10.563907,44.542416,
1913000000,-10.660774,39.258663,
1917500000,-10.751004,34.218887,
1922000000,-10.845174,28.596453,
1926500000,-10.996546,22.826616,
1931000000,-11.149331,17.162703,
1935500000,-11.309084,11.664776,
1940000000,-11.451588,5.2000833,
1944500000,-11.675999,-1.0907731,
1949000000,-11.808125,-7.3743019,
1953500000,-11.846354,-14.868021,
1958000000,-12.018683,-22.295547,
1962500000,-12.093713,-29.087856,
1967000000,-12.088243,-36.991596,
1971500000,-12.222247,-44.240742,
1976000000,-12.241232,-50.051655,
1980500000,-12.093615,-56.189999,
1985000000,-12.053928,-62.710678,
1989500000,-11.98487,-67.844177,
1994000000,-11.871659,-73.241081,
1998500000,-11.838375,-78.621834,
2003000000,-11.881717,-82.88649,
2007500000,-11.730125,-87.146606,
2012000000,-11.692942,-91.83577,
2016500000,-11.717571,-96.026588,
2021000000,-11.600874,-100.33593,
2025500000,-11.526289,-104.83986,
2030000000,-11.530497,-108.78226,
2034500000,-11.361429,-113.09103,
2039000000,-11.231663,-117.69341,
2043500000,-11.100762,-121.82473,
2048000000,-10.854766,-125.77853,
2052500000,-10.591636,-129.85524,
2057000000,-10.327163,-134.13574,
2061500000,-10.047912,-137.9987,
2066000000,-9.8048468,-142.07217,
2070500000,-9.4993839,-145.76239,
2075000000,-9.2837286,-149.47844,
2079500000,-9.0420666,-152.86571,
2084000000,-8.8041105,-156.69226,
2088500000,-8.707592,-160.26868,
2093000000,-8.5766821,-163.37184,
2097500000,-8.4124479,-166.60403,
2102000000,-8.3100891,-170.05843,
2106500000,-8.1920538,-173.26021,
2111000000,-8.0329876,-177.14009,
2115500000,-7.9890656,178.81087,
2120000000,-7.9118423,175.34479,
2124500000,-7.7424874,171.23152,
2129000000,-7.7058554,167.12341,
2133500000,-7.628849,163.47621,
2138000000,-7.4316406,159.47566,
2142500000,-7.3611746,155.05232,
2147000000,-7.2716727,151.46848,
2151500000,-7.0788255,147.90273,
2156000000,-6.9908357,143.66704,
2160500000,-6.9795604,140.32178,
2165000000,-6.7617521,136.86794,
2169500000,-6.6858082,132.78082,
2174000000,-6.7110128,129.56808,
2178500000,-6.5876408,126.05896,
2183000000,-6.5731211,121.70779,
2187500000,-6.6792388,118.22266,
2192000000,-6.6944079,114.79463,
2196500000,-6.7154965,110.31481,
2201000000,-6.8862033,106.3092,
2205500000,-6.9180741,102.83076,
2210000000,-6.9949217,97.993736,
2214500000,-7.2341533,93.961296,
2219000000,-7.2792978,89.856476,
2223500000,-7.3644104,85.250282,
2228000000,-7.4983196,81.05571,
2232500000,-7.5808768,77.128006,
2237000000,-7.6574397,72.730339,
2241500000,-7.8139296,68.571831,
2246000000,-7.8807802,64.759758,
2250500000,-7.9731297,60.438984,
2255000000,-8.1846142,56.580353,
2259500000,-8.3611479,53.031696,
2264000000,-8.5418882,48.845119,
2268500000,-8.7816401,44.986576,
2273000000,-9.0700359,41.472416,
2277500000,-9.3103056,37.461468,
2282000000,-9.6370039,32.97739,
2286500000,-9.9857311,28.599989,
2291000000,-10.341698,23.936171,
2295500000,-10.777881,18.890648,
2300000000,-11.150109,13.522501,
2304500000,-11.590989,8.2641907,
2309000000,-12.011216,2.6901188,
2313500000,-12.491086,-2.6652429,
2318000000,-12.838816,-7.4820461,
2322500000,-13.13998,-12.826993,
2327000000,-13.353802,-18.726486,
2331500000,-13.706365,-24.770819,
2336000000,-13.893744,-31.340672,
2340500000,-14.292395,-38.803749,
2345000000,-14.978634,-46.168076,
2349500000,-15.624656,-52.895763,
2354000000,-16.291887,-60.639008,
2358500000,-17.10582,-68.490997,
2363000000,-17.931099,-76.202003,
2367500000,-18.57773,-86.149971,
2372000000,-19.142344,-98.132225,
2376500000,-19.665131,-111.08377,
2381000000,-19.745558,-124.87951,
2385500000,-19.717728,-139.25705,
2390000000,-19.323782,-153.84381,
2394500000,-18.877396,-165.13474,
2399000000,-18.35927,-175.25307,
2403500000,-17.940094,174.91537,
2408000000,-17.469355,167.14711,
2412500000,-16.994411,159.36522,
2417000000,-16.559448,152.36795,
2421500000,-16.265522,144.85478,
2426000000,-16.039856,137.85329,
2430500000,-15.729124,130.12288,
2435000000,-15.566833,122.25812,
2439500000,-15.485056,114.59896,
2444000000,-15.269717,108.11631,
2448500000,-15.021817,100.44845,
2453000000,-14.881148,93.602547,
2457500000,-14.582534,88.103104,
2462000000,-14.320674,81.575134,
2466500000,-14.112782,76.118591,
2471000000,-13.903053,71.80838,
2475500000,-13.638316,66.353828,
2480000000,-13.498693,61.314594,
2484500000,-13.393052,56.869091,
2489000000,-13.341403,51.709145,
2493500000,-13.434414,46.915131,
2498000000,-13.589274,42.671928,
2502500000,-13.746441,38.29546,
2507000000,-13.872642,32.956997,
2511500000,-14.115877,27.80615,
2516000000,-14.355942,22.291578,
2520500000,-14.583571,16.683376,
2525000000,-14.743568,11.131413,
2529500000,-14.852724,4.4649858,
2534000000,-15.023935,-2.6217787,
2538500000,-15.182169,-9.7235851,
2543000000,-15.460142,-16.816687,
2547500000,-15.710328,-22.685637,
2552000000,-15.939641,-28.904259,
2556500000,-16.187683,-33.923222,
2561000000,-16.456137,-38.323792,
2565500000,-16.679651,-43.740932,
2570000000,-17.117594,-48.85611,
2574500000,-17.576767,-53.204212,
2579000000,-17.840219,-57.96302,
2583500000,-18.338352,-64.806267,
2588000000,-18.830252,-71.343483,
2592500000,-19.283257,-79.370621,
2597000000,-19.871256,-89.644867,
2601500000,-20.386415,-100.48533,
2606000000,-20.765289,-110.27683,
2610500000,-21.026905,-122.08733,
2615000000,-21.154289,-132.73355,
2619500000,-20.881327,-141.13692,
2624000000,-20.550098,-149.77238,
2628500000,-20.234373,-157.52419,
2633000000,-19.968962,-164.46907,
2637500000,-19.678829,-170.24356,
2642000000,-19.347475,-176.88338,
2646500000,-19.105299,176.60408,
2651000000,-19.077238,169.87848,
2655500000,-18.931541,163.50644,
2660000000,-19.004179,156.53319,
2664500000,-18.971018,151.05991,
2669000000,-18.610067,144.77031,
2673500000,-18.152678,137.22493,
2678000000,-17.7715,129.62271,
2682500000,-17.273663,122.18159,
2687000000,-16.826807,114.51996,
2691500000,-16.608992,108.55309,
2696000000,-16.214523,103.64766,
2700500000,-15.758534,98.449318,
2705000000,-15.511395,93.791397,
2709500000,-15.217726,90.637962,
2714000000,-14.856849,86.375824,
2718500000,-14.707522,82.713371,
2723000000,-14.55644,79.020393,
2727500000,-14.348762,75.090782,
2732000000,-14.331465,70.825302,
2736500000,-14.314419,67.152969,
2741000000,-14.245924,62.892914,
2745500000,-14.339784,57.863499,
2750000000,-14.399204,53.112816,
2754500000,-14.379949,48.845268,
2759000000,-14.414957,43.563377,
2763500000,-14.377543,38.325336,
2768000000,-14.345293,33.795223,
2772500000,-14.280556,28.501989,
2777000000,-14.227805,24.401739,
2781500000,-14.14404,20.63242,
2786000000,-14.018383,16.473082,
2790500000,-13.925015,13.156232,
2795000000,-13.88377,9.9801788,
2799500000,-13.844666,6.9692912,
2804000000,-13.884214,4.1120048,
2808500000,-13.924641,0.99276483,
2813000000,-14.079044,-1.8895456,
2817500000,-14.202703,-5.0288367,
2822000000,-14.376749,-8.8071136,
2826500000,-14.677298,-11.906381,
2831000000,-14.870213,-15.376376,
2835500000,-15.177715,-19.569057,
2840000000,-15.419037,-23.483114,
2844500000,-15.644607,-27.441389,
2849000000,-15.890061,-32.383247,
2853500000,-16.024418,-36.057076,
2858000000,-16.142227,-40.63689,
2862500000,-16.283199,-44.492256,
2867000000,-16.319441,-47.539707,
2871500000,-16.247454,-50.773685,
2876000000,-16.207386,-54.008968,
2880500000,-16.280304,-56.839119,
2885000000,-16.193373,-59.178329,
2889500000,-16.240992,-61.798473,
2894000000,-16.355862,-63.825405,
2898500000,-16.365952,-66.279556,
2903000000,-16.585608,-69.110413,
2907500000,-16.83247,-71.072296,
2912000000,-16.98786,-74.415184,
2916500000,-17.360853,-78.439957,
2921000000,-17.654898,-81.130432,
2925500000,-17.881144,-84.664856,
2930000000,-18.087997,-90.064011,
2934500000,-18.429295,-93.766853,
2939000000,-18.420723,-98.876419,
2943500000,-18.501835,-104.21613,
2948000000,-18.487122,-110.01987,
2952500000,-18.30382,-115.04439,
2957000000,-18.190907,-120.6726,
2961500000,-18.010975,-125.27626,
2966000000,-17.795677,-129.39009,
2970500000,-17.705812,-134.98659,
2975000000,-17.710777,-138.96063,
2979500000,-17.730732,-142.48221,
2984000000,-17.806143,-146.54494,
2988500000,-17.989798,-150.48978,
2993000000,-18.19516,-153.77994,
2997500000,-18.387848,-158.065,
3002000000,-18.635984,-162.89153,
3006500000,-18.889681,-168.42314,
3011000000,-19.083532,-174.58601,
3015500000,-19.386795,177.82967,
3020000000,-19.589693,170.79747,
3024500000,-19.534672,163.68867,
3029000000,-19.6227,156.30365,
3033500000,-19.433357,149.72279,
3038000000,-19.325583,143.78275,
3042500000,-19.125757,138.03461,
3047000000,-18.921267,133.03722,
3051500000,-18.706844,129.64774,
3056000000,-18.56381,125.21293,
3060500000,-18.481102,121.44037,
3065000000,-18.401842,117.92759,
3069500000,-18.39381,113.52193,
3074000000,-18.633692,108.25443,
3078500000,-18.92779,103.72269,
3083000000,-19.068169,99.120689,
3087500000,-19.593391,93.346756,
3092000000,-19.945581,88.278549,
3096500000,-20.088316,83.050583,
3101000000,-20.250406,75.098183,
3105500000,-20.423304,68.112228,
3110000000,-20.469053,61.271122,
3114500000,-20.658283,53.860184,
3119000000,-20.789719,48.848686,
3123500000,-20.829445,44.165379,
3128000000,-20.797009,39.914261,
3132500000,-20.828129,37.408825,
3137000000,-20.920734,35.367561,
3141500000,-20.937178,33.320065,
3146000000,-21.029018,31.192579,
3150500000,-21.392076,29.827255,
3155000000,-21.96471,27.74691,
3159500000,-22.776133,27.86264,
3164000000,-23.434896,29.145247,
3168500000,-24.326063,31.5305,
3173000000,-24.791555,34.332294,
3177500000,-25.065578,37.550911,
3182000000,-25.04863,37.4608,
3186500000,-25.091619,36.046871,
3191000000,-24.869453,33.044506,
3195500000,-24.681738,29.398958,
3200000000,-24.386135,23.993774,
3204500000,-24.011755,18.857723,
3209000000,-23.503777,13.535735,
3213500000,-23.021139,9.6755972,
3218000000,-22.540943,5.9400954,
3222500000,-21.986088,2.2494822,
3227000000,-21.603258,-0.8352955,
3231500000,-21.267942,-3.6030934,
3236000000,-21.077583,-5.2257681,
3240500000,-20.90852,-7.1483483,
3245000000,-21.044188,-8.5220261,
3249500000,-21.182388,-9.4711037,
3254000000,-21.317978,-10.248335,
3258500000,-21.645309,-10.830073,
3263000000,-21.898649,-11.417386,
3267500000,-22.119501,-12.672854,
3272000000,-22.420895,-14.857084,
3276500000,-22.531286,-16.720922,
3281000000,-22.672247,-19.857113,
3285500000,-22.81011,-24.067133,
3290000000,-22.720778,-28.844257,
3294500000,-22.572096,-33.903229,
3299000000,-22.293747,-38.916965,
3303500000,-21.888554,-43.352699,
3308000000,-21.511913,-48.668102,
3312500000,-20.987833,-53.988552,
3317000000,-20.605528,-57.207279,
3321500000,-20.276863,-61.515965,
3326000000,-20.090897,-65.606689,
3330500000,-20.099646,-68.243034,
3335000000,-19.982271,-70.049744,
3339500000,-20.013607,-72.231911,
3344000000,-20.114876,-74.192184,
3348500000,-20.144592,-77.220818,
3353000000,-20.353279,-80.142166,
3357500000,-20.725111,-83.689697,
3362000000,-21.062731,-88.2733,
3366500000,-21.515493,-94.864204,
3371000000,-22.030687,-100.66491,
3375500000,-22.330051,-106.85768,
3380000000,-22.572063,-114.89964,
3384500000,-22.756533,-122.39336,
3389000000,-22.752504,-129.76228,
3393500000,-22.61178,-137.19167,
3398000000,-22.802608,-142.5452,
3402500000,-22.482283,-146.24376,
3407000000,-22.537746,-150.94736,
3411500000,-22.597902,-153.2377,
3416000000,-22.640835,-155.968,
3420500000,-22.936876,-159.20987,
3425000000,-23.543238,-161.53239,
3429500000,-24.259851,-162.59897,
3434000000,-25.079283,-164.8985,
3438500000,-26.273273,-166.88109,
3443000000,-27.365826,-167.98662,
3447500000,-28.759306,-172.21442,
3452000000,-30.641541,-178.69145,
3456500000,-32.693157,175.26382,
3461000000,-34.878143,164.22482,
3465500000,-37.380894,152.38148,
3470000000,-39.491894,141.5522,
3474500000,-40.86282,122.81696,
3479000000,-40.991947,116.30621,
3483500000,-41.431644,115.95875,
3488000000,-41.637318,127.11648,
3492500000,-42.825592,146.17992,
3497000000,-40.457664,171.99236,
3501500000,-37.967705,-175.12181,
3506000000,-35.516277,-162.5257,
3510500000,-33.061726,-158.18587,
3515000000,-31.270004,-156.76918,
3519500000,-30.297586,-152.75441,
3524000000,-28.774124,-150.74489,
3528500000,-28.040648,-150.6474,
3533000000,-27.470591,-148.69513,
3537500000,-26.973152,-148.30785,
3542000000,-26.887877,-148.54163,
3546500000,-27.046091,-148.33656,
3551000000,-27.103012,-149.83192,
3555500000,-27.421663,-151.35535,
3560000000,-28.0161,-152.91841,
3564500000,-28.337242,-156.4735,
3569000000,-28.82839,-162.30771,
3573500000,-29.231165,-169.79871,
3578000000,-29.180096,-176.94684,
3582500000,-28.865433,172.15131,
3587000000,-28.612474,166.49153,
3591500000,-27.932253,158.68674,
3596000000,-27.105688,154.10133,
3600500000,-26.490816,151.95418,
3605000000,-25.988142,150.12486,
3609500000,-25.430782,148.37573,
3614000000,-24.923494,148.61548,
3618500000,-24.824596,149.10352,
3623000000,-24.576271,149.52023,
3627500000,-24.587082,150.26097,
3632000000,-24.557158,151.60768,
3636500000,-24.661585,153.35797,
3641000000,-24.765888,153.6917,
3645500000,-24.980425,153.77634,
3650000000,-25.275152,153.95255,
3654500000,-25.562706,152.86481,
3659000000,-25.776079,150.03418,
3663500000,-26.079229,146.84778,
3668000000,-26.2649,143.11612,
3672500000,-26.1966,138.0244,
3677000000,-25.864231,132.80785,
3681500000,-25.423487,127.9147,
3686000000,-24.824638,122.93573,
3690500000,-24.296667,118.19959,
3695000000,-23.477892,114.81929,
3699500000,-22.846476,112.30971,
3704000000,-22.284136,110.98847,
3708500000,-21.547075,109.27345,
3713000000,-21.085102,107.49955,
3717500000,-20.627375,106.32443,
3722000000,-20.293671,104.90893,
3726500000,-20.097429,102.83551,
3731000000,-19.983381,101.24171,
3735500000,-19.880407,98.856102,
3740000000,-19.866009,95.265617,
3744500000,-20.017757,92.282433,
3749000000,-19.984943,88.245697,
3753500000,-20.059626,82.463409,
3758000000,-20.144571,76.553711,
3762500000,-20.005854,70.284576,
3767000000,-19.802338,62.950775,
3771500000,-19.649446,55.194576,
3776000000,-19.29281,48.753407,
3780500000,-18.828632,41.814865,
3785000000,-18.525705,36.097244,
3789500000,-18.152121,31.124273,
3794000000,-17.80327,26.366264,
3798500000,-17.591032,21.429792,
3803000000,-17.454832,17.219625,
3807500000,-17.378477,12.585185,
3812000000,-17.518381,7.9525142,
3816500000,-17.622993,3.4331019,
3821000000,-17.80591,-1.7450032,
3825500000,-18.01297,-8.3071327,
3830000000,-18.235826,-15.595726,
3834500000,-18.487425,-23.203365,
3839000000,-18.636015,-32.453632,
3843500000,-18.66309,-42.196957,
3848000000,-18.746237,-51.819885,
3852500000,-18.489748,-61.173634,
3857000000,-18.275909,-70.401596,
3861500000,-18.057936,-78.839378,
3866000000,-17.870884,-85.472626,
3870500000,-17.605608,-92.342514,
3875000000,-17.536461,-98.985008,
3879500000,-17.497669,-103.59111,
3884000000,-17.499157,-108.70967,
3888500000,-17.594463,-114.85511,
3893000000,-17.80788,-119.89954,
3897500000,-17.962954,-125.72145,
3902000000,-18.085966,-133.24937,
3906500000,-18.385344,-140.74638,
3911000000,-18.521284,-148.1162,
3915500000,-18.576542,-157.58638,
3920000000,-18.65555,-166.61157,
3924500000,-18.472513,-174.88676,
3929000000,-18.265017,177.2509,
3933500000,-18.081783,170.01398,
3938000000,-17.803139,163.42177,
3942500000,-17.563786,157.9863,
3947000000,-17.425013,154.36745,
3951500000,-17.248001,150.57715,
3956000000,-17.247166,146.54747,
3960500000,-17.317074,142.82622,
3965000000,-17.494802,139.19612,
3969500000,-17.774372,135.67786,
