!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Wednesday, September 28, 2022 12:47:43,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S22(DB),S22(DEG),
1076000000,-15.429569,72.245827,
1080500000,-15.203743,71.612503,
1085000000,-15.062036,70.57756,
1089500000,-14.83642,69.973892,
1094000000,-14.622622,68.832436,
1098500000,-14.493447,67.335777,
1103000000,-14.603407,65.838913,
1107500000,-14.691951,64.953598,
1112000000,-14.806209,64.25071,
1116500000,-14.969388,63.837715,
1121000000,-15.084847,63.950111,
1125500000,-15.121941,64.925194,
1130000000,-15.051187,66.741745,
1134500000,-14.803579,69.205887,
1139000000,-14.563524,71.32518,
1143500000,-14.277924,73.721703,
1148000000,-14.055827,75.692314,
1152500000,-13.896159,78.417664,
1157000000,-13.636341,80.558029,
1161500000,-13.388635,80.490273,
1166000000,-13.362042,78.452156,
1170500000,-13.556574,76.252464,
1175000000,-13.814731,73.20549,
1179500000,-14.128248,70.324486,
1184000000,-14.380144,68.046219,
1188500000,-14.445539,65.696404,
1193000000,-14.417653,63.095123,
1197500000,-14.414297,60.805779,
1202000000,-14.481075,59.796478,
1206500000,-14.357239,58.782631,
1211000000,-14.31024,56.457176,
1215500000,-14.372764,54.448925,
1220000000,-14.478897,52.188656,
1224500000,-14.51055,50.074501,
1229000000,-14.472254,47.279648,
1233500000,-14.502065,44.654453,
1238000000,-14.570619,42.407841,
1242500000,-14.710982,41.646248,
1247000000,-14.98605,42.044506,
1251500000,-15.349415,43.304947,
1256000000,-15.805431,46.453777,
1260500000,-16.216061,49.778259,
1265000000,-16.77673,53.108685,
1269500000,-17.445246,57.603802,
1274000000,-17.865139,61.270008,
1278500000,-18.350195,63.184666,
1283000000,-18.773558,63.949738,
1287500000,-19.170958,63.72559,
1292000000,-19.557024,61.857937,
1296500000,-19.964762,60.329353,
1301000000,-20.02919,59.851604,
1305500000,-19.992659,60.218494,
1310000000,-19.814802,60.001976,
1314500000,-19.583364,60.298435,
1319000000,-19.408781,60.203842,
1323500000,-19.274092,59.323288,
1328000000,-19.243515,58.022774,
1332500000,-19.167824,56.325939,
1337000000,-18.96974,54.554375,
1341500000,-18.760437,52.168839,
1346000000,-18.532019,50.963451,
1350500000,-18.074932,50.931293,
1355000000,-17.759144,51.866455,
1359500000,-17.340076,53.113319,
1364000000,-17.149469,54.858166,
1368500000,-17.199907,57.374233,
1373000000,-17.321259,60.348198,
1377500000,-17.745089,63.438389,
1382000000,-18.213631,66.925858,
1386500000,-18.755367,68.581619,
1391000000,-19.63615,70.37458,
1395500000,-20.445412,72.200821,
1400000000,-21.171297,72.234459,
1404500000,-21.66641,71.853348,
1409000000,-21.984903,70.616524,
1413500000,-22.121162,70.507446,
1418000000,-22.07951,69.059814,
1422500000,-22.304096,68.430283,
1427000000,-22.594547,70.230255,
1431500000,-22.614933,72.255875,
1436000000,-22.698303,71.731606,
1440500000,-22.870579,70.69384,
1445000000,-22.775837,68.954239,
1449500000,-22.447187,66.986511,
1454000000,-21.959923,63.279758,
1458500000,-21.347698,62.496059,
1463000000,-20.639755,61.820946,
1467500000,-19.94132,63.908768,
1472000000,-19.374577,67.351242,
1476500000,-18.812828,71.904305,
1481000000,-18.136683,76.905304,
1485500000,-17.88718,80.765968,
1490000000,-17.674021,84.504074,
1494500000,-17.62664,88.183411,
1499000000,-17.807558,89.687286,
1503500000,-18.204617,90.842514,
1508000000,-18.610304,92.695145,
1512500000,-19.09016,93.094994,
1517000000,-19.342104,93.626839,
1521500000,-19.213383,92.897423,
1526000000,-19.152304,91.31115,
1530500000,-19.193308,90.494553,
1535000000,-18.953472,89.657021,
1539500000,-18.923944,86.932106,
1544000000,-19.04254,85.094681,
1548500000,-19.093332,83.043159,
1553000000,-19.176088,79.407745,
1557500000,-19.229744,74.663948,
1562000000,-19.162315,69.803856,
1566500000,-18.79916,65.877136,
1571000000,-18.159691,62.503021,
1575500000,-17.553089,59.900833,
1580000000,-17.068808,59.785198,
1584500000,-16.578609,60.952549,
1589000000,-16.263935,62.623581,
1593500000,-16.160137,65.059982,
1598000000,-16.235106,67.865028,
1602500000,-16.405258,70.859077,
1607000000,-16.885429,73.368652,
1611500000,-17.410538,75.738884,
1616000000,-17.91864,77.65052,
1620500000,-18.468494,77.659149,
1625000000,-19.14539,77.903549,
1629500000,-19.528313,78.593063,
1634000000,-19.732483,78.158302,
1638500000,-20.103231,77.993195,
1643000000,-20.346123,79.640312,
1647500000,-20.601385,80.494881,
1652000000,-20.765631,81.252541,
1656500000,-21.252022,80.518059,
1661000000,-21.713749,79.630234,
1665500000,-22.117319,76.236336,
1670000000,-22.296833,72.165787,
1674500000,-22.069706,68.061699,
1679000000,-21.345551,64.111473,
1683500000,-20.265989,62.733814,
1688000000,-19.27739,61.944672,
1692500000,-18.31875,63.385693,
1697000000,-17.518217,65.868477,
1701500000,-16.93782,68.497185,
1706000000,-16.667397,71.267876,
1710500000,-16.39819,75.742157,
1715000000,-16.300556,78.795845,
1719500000,-16.460142,81.076981,
1724000000,-16.724237,83.816628,
1728500000,-16.879732,85.733009,
1733000000,-17.096109,86.572433,
1737500000,-17.34087,86.946968,
1742000000,-17.458912,87.551323,
1746500000,-17.307323,87.080551,
1751000000,-17.341036,85.748428,
1755500000,-17.463167,86.178154,
1760000000,-17.49655,85.704193,
1764500000,-17.72349,83.469406,
1769000000,-18.170942,81.519203,
1773500000,-18.514231,79.083954,
1778000000,-18.636862,74.419212,
1782500000,-18.706947,67.843079,
1787000000,-18.436756,61.721489,
1791500000,-17.778984,57.247879,
1796000000,-16.932152,53.743889,
1800500000,-16.216436,52.071217,
1805000000,-15.53694,52.794662,
1809500000,-14.999461,54.370377,
1814000000,-14.661247,55.896931,
1818500000,-14.544665,58.170433,
1823000000,-14.530081,60.809986,
1827500000,-14.523762,62.989838,
1832000000,-14.68762,63.56802,
1836500000,-14.999813,63.924416,
1841000000,-15.246374,63.501907,
1845500000,-15.420123,62.247749,
1850000000,-15.791379,60.273865,
1854500000,-16.02401,59.257744,
1859000000,-16.283161,58.394123,
1863500000,-16.610821,57.12804,
1868000000,-17.149818,55.462902,
1872500000,-17.614534,54.120895,
1877000000,-18.154974,50.624969,
1881500000,-18.722849,44.497421,
1886000000,-19.175003,37.40131,
1890500000,-19.18161,29.262461,
1895000000,-18.824276,21.981819,
1899500000,-18.145084,16.993643,
1904000000,-17.470989,14.274714,
1908500000,-16.865862,13.199914,
1913000000,-16.43189,14.689307,
1917500000,-16.108988,16.600641,
1922000000,-16.187572,19.303932,
1926500000,-16.444048,22.292063,
1931000000,-16.740435,25.67827,
1935500000,-17.394598,28.458384,
1940000000,-18.119883,31.600489,
1944500000,-18.899633,33.676765,
1949000000,-19.728693,34.188034,
1953500000,-20.690844,34.957867,
1958000000,-21.526627,36.74939,
1962500000,-22.498581,37.769543,
1967000000,-23.742384,40.040798,
1971500000,-24.812929,43.555519,
1976000000,-26.137215,47.476673,
1980500000,-28.117811,52.027149,
1985000000,-30.712683,54.261047,
1989500000,-35.060738,44.115334,
1994000000,-39.422935,2.4087739,
1998500000,-35.768761,-46.1012,
2003000000,-31.316881,-54.632305,
2007500000,-28.598425,-50.610909,
2012000000,-26.647478,-43.458534,
2016500000,-25.37347,-34.637634,
2021000000,-24.741959,-24.35881,
2025500000,-24.529476,-12.055109,
2030000000,-24.305748,1.264513,
2034500000,-24.412977,14.049198,
2039000000,-24.52347,27.157415,
2043500000,-24.733366,41.298351,
2048000000,-24.962749,54.419025,
2052500000,-24.916712,65.862839,
2057000000,-24.959461,75.304985,
2061500000,-25.072504,85.214523,
2066000000,-24.743059,92.885399,
2070500000,-24.447723,99.755623,
2075000000,-23.965534,107.35052,
2079500000,-23.191191,115.48083,
2084000000,-22.567326,121.36208,
2088500000,-22.249878,128.87155,
2093000000,-21.892447,137.50433,
2097500000,-21.495327,144.89551,
2102000000,-21.832703,153.75172,
2106500000,-22.082497,162.42851,
2111000000,-22.409452,169.36163,
2115500000,-23.330114,175.15645,
2120000000,-24.988348,-179.95766,
2124500000,-27.050825,-176.78275,
2129000000,-29.847509,176.52823,
2133500000,-31.880205,154.5842,
2138000000,-31.101883,118.66553,
2142500000,-27.610949,102.21315,
2147000000,-24.676414,96.740318,
2151500000,-22.720531,96.025909,
2156000000,-21.08375,99.018669,
2160500000,-19.782852,101.36907,
2165000000,-18.784527,102.62949,
2169500000,-18.24172,104.55341,
2174000000,-17.593201,107.07423,
2178500000,-17.012264,108.7244,
2183000000,-16.558016,109.69841,
2187500000,-16.183969,111.74525,
2192000000,-15.632126,114.57063,
2196500000,-15.263969,116.20116,
2201000000,-15.149641,119.05188,
2205500000,-15.094225,122.97204,
2210000000,-15.102274,126.65739,
2214500000,-15.534926,128.94598,
2219000000,-16.079525,131.94061,
2223500000,-16.794937,133.95567,
2228000000,-17.796827,132.02972,
2232500000,-19.169634,128.72865,
2237000000,-20.2561,122.4994,
2241500000,-20.678558,111.73538,
2246000000,-20.552511,99.314247,
2250500000,-19.882078,91.009659,
2255000000,-18.737463,86.402237,
2259500000,-17.590553,83.899216,
2264000000,-16.779333,82.278259,
2268500000,-16.104485,83.20826,
2273000000,-15.449902,84.128578,
2277500000,-15.001752,84.534302,
2282000000,-14.604809,85.193283,
2286500000,-14.24318,86.89286,
2291000000,-13.693091,87.987549,
2295500000,-13.446522,88.769402,
2300000000,-13.324794,91.082558,
2304500000,-13.055378,94.364227,
2309000000,-12.921227,96.634438,
2313500000,-13.088999,99.507385,
2318000000,-13.28098,103.70486,
2322500000,-13.57804,106.19845,
2327000000,-14.252975,107.70887,
2331500000,-15.134833,110.43462,
2336000000,-16.065605,111.62888,
2340500000,-17.007824,108.60426,
2345000000,-18.273315,103.40528,
2349500000,-19.048096,96.733543,
2354000000,-19.046366,87.36718,
2358500000,-18.676933,77.030907,
2363000000,-18.008694,70.863152,
2367500000,-17.133532,67.797554,
2372000000,-16.254461,65.873299,
2376500000,-15.615515,64.545799,
2381000000,-15.08753,65.159882,
2385500000,-14.559093,66.53212,
2390000000,-14.018905,67.123871,
2394500000,-13.699404,68.304543,
2399000000,-13.316724,70.709549,
2403500000,-12.865739,72.391365,
2408000000,-12.620244,74.373566,
2412500000,-12.402051,77.546387,
2417000000,-12.157461,81.41114,
2421500000,-12.124033,84.632446,
2426000000,-12.341946,88.221603,
2430500000,-12.669591,93.184517,
2435000000,-13.033917,96.439896,
2439500000,-13.814342,98.420464,
2444000000,-14.721667,100.52367,
2448500000,-15.602324,101.4523,
2453000000,-16.775072,97.751709,
2457500000,-17.913435,92.585983,
2462000000,-18.683897,85.684006,
2466500000,-18.794271,76.504501,
2471000000,-18.500008,67.021179,
2475500000,-17.998751,60.740921,
2480000000,-17.272369,57.40472,
2484500000,-16.380695,55.153477,
2489000000,-15.656277,53.673096,
2493500000,-15.018411,54.509659,
2498000000,-14.273164,55.353577,
2502500000,-13.617756,55.439014,
2507000000,-13.113801,56.764641,
2511500000,-12.609032,59.297279,
2516000000,-12.03806,61.646481,
2520500000,-11.720069,64.432495,
2525000000,-11.545418,68.04863,
2529500000,-11.340567,72.492577,
2534000000,-11.274326,75.71019,
2538500000,-11.558652,79.870529,
2543000000,-11.832011,84.198761,
2547500000,-12.254807,87.355766,
2552000000,-13.011196,89.482407,
2556500000,-13.932219,91.422653,
2561000000,-14.904513,92.110504,
2565500000,-16.102432,89.424454,
2570000000,-17.309223,84.949661,
2574500000,-18.273886,78.875191,
2579000000,-18.646698,70.240555,
2583500000,-18.557867,59.946468,
2588000000,-18.146345,52.691906,
2592500000,-17.347506,48.438751,
2597000000,-16.500885,44.609692,
2601500000,-15.673431,42.604328,
2606000000,-14.877747,42.084934,
2610500000,-14.072427,42.214382,
2615000000,-13.291475,42.559696,
2619500000,-12.73554,44.169464,
2624000000,-12.112102,47.067997,
2628500000,-11.554933,49.777618,
2633000000,-11.207316,53.08831,
2637500000,-10.996376,57.684963,
2642000000,-10.763553,62.127697,
2646500000,-10.741027,65.918365,
2651000000,-11.037252,70.273735,
2655500000,-11.373241,75.159218,
2660000000,-11.835912,78.392159,
2664500000,-12.643991,81.148964,
2669000000,-13.578244,84.074699,
2673500000,-14.49568,85.563492,
2678000000,-15.599599,84.342415,
2682500000,-16.880466,81.75238,
2687000000,-17.897327,77.312706,
2691500000,-18.636848,70.003845,
2696000000,-19.089941,59.652576,
2700500000,-19.072882,50.406681,
2705000000,-18.408657,42.55962,
2709500000,-17.551065,36.082714,
2714000000,-16.566513,31.840492,
2718500000,-15.559958,30.166971,
2723000000,-14.461862,30.067368,
2727500000,-13.516496,30.627802,
2732000000,-12.787262,32.938171,
2736500000,-12.117611,36.618664,
2741000000,-11.42424,40.130131,
2745500000,-11.019294,43.963264,
2750000000,-10.719957,48.546799,
2754500000,-10.476508,53.537189,
2759000000,-10.425603,57.349014,
2763500000,-10.683272,62.208157,
2768000000,-10.94888,67.367409,
2772500000,-11.310253,71.065773,
2777000000,-11.98961,73.808212,
2781500000,-12.774615,77.755539,
2786000000,-13.518193,80.593369,
2790500000,-14.611326,81.016609,
2795000000,-15.894884,80.752899,
2799500000,-17.050337,79.047104,
2804000000,-18.264719,74.393936,
2808500000,-19.423113,66.062912,
2813000000,-20.088858,56.231979,
2817500000,-20.075617,45.050095,
2822000000,-19.334652,33.778645,
2826500000,-18.166796,26.546137,
2831000000,-16.864508,23.016914,
2835500000,-15.45138,21.949348,
2840000000,-14.212771,22.602427,
2844500000,-13.199422,24.607521,
2849000000,-12.229638,27.945467,
2853500000,-11.502698,31.566092,
2858000000,-11.000958,35.41338,
2862500000,-10.629764,40.817093,
2867000000,-10.305765,45.529087,
2871500000,-10.210953,49.95549,
2876000000,-10.342285,55.235771,
2880500000,-10.458799,60.0378,
2885000000,-10.730126,63.754551,
2889500000,-11.238271,67.287102,
2894000000,-11.817954,71.87709,
2898500000,-12.400095,75.264046,
2903000000,-13.220926,77.170189,
2907500000,-14.249133,79.159294,
2912000000,-15.215699,80.263924,
2916500000,-16.342834,79.043312,
2921000000,-17.795904,75.553604,
2925500000,-19.134014,70.04261,
2930000000,-19.951546,59.084538,
2934500000,-19.994234,45.483063,
2939000000,-19.2484,33.294159,
2943500000,-17.756548,25.051556,
2948000000,-16.162569,20.803843,
2952500000,-14.702765,19.562859,
2957000000,-13.516684,20.945629,
2961500000,-12.485789,23.473078,
2966000000,-11.574422,26.770924,
2970500000,-10.90906,30.254204,
2975000000,-10.398005,34.812588,
2979500000,-9.9411993,39.236679,
2984000000,-9.7253609,42.83284,
2988500000,-9.7270975,47.510738,
2993000000,-9.6521568,52.06818,
2997500000,-9.7805395,55.610947,
3002000000,-10.17786,59.71788,
3006500000,-10.481162,63.639099,
3011000000,-10.968779,66.305176,
3015500000,-11.685773,69.246231,
3020000000,-12.330764,72.093307,
3024500000,-13.115119,73.406387,
3029000000,-14.175467,73.64473,
3033500000,-15.284448,73.089561,
3038000000,-16.403124,69.639709,
3042500000,-17.396915,62.010319,
3047000000,-18.132017,51.276253,
3051500000,-18.054216,39.525761,
3056000000,-17.094934,29.880861,
3060500000,-15.791714,22.197754,
3065000000,-14.420067,18.464643,
3069500000,-13.114983,18.283548,
3074000000,-11.986219,19.314201,
3078500000,-11.105181,20.826199,
3083000000,-10.413095,23.69875,
3087500000,-9.7689848,26.73592,
3092000000,-9.347681,29.472851,
3096500000,-9.1591368,32.938511,
3101000000,-8.9935188,36.972015,
3105500000,-8.9004412,39.904484,
3110000000,-9.0811834,43.280373,
3114500000,-9.2778139,47.150455,
3119000000,-9.4772139,50.529148,
3123500000,-9.9097166,53.220833,
3128000000,-10.496606,56.237591,
3132500000,-11.100973,59.239475,
3137000000,-11.798314,60.640129,
3141500000,-12.789021,60.944714,
3146000000,-13.769085,61.169186,
3150500000,-14.750102,57.84874,
3155000000,-15.62126,51.626953,
3159500000,-16.354387,43.233574,
3164000000,-16.393593,33.147198,
3168500000,-15.852354,23.790495,
3173000000,-14.846941,16.583055,
3177500000,-13.814641,12.130936,
3182000000,-12.676311,10.343879,
3186500000,-11.723484,9.8880072,
3191000000,-10.882655,10.828842,
3195500000,-10.232537,12.672477,
3200000000,-9.648098,15.229126,
3204500000,-9.2673655,17.586235,
3209000000,-8.9902086,20.622873,
3213500000,-8.8200998,24.52306,
3218000000,-8.7176609,27.448507,
3222500000,-8.8683348,30.860497,
3227000000,-9.0397825,34.985832,
3231500000,-9.2762575,38.261703,
3236000000,-9.6413956,41.357838,
3240500000,-10.229781,44.230663,
3245000000,-10.725655,47.3018,
3249500000,-11.398314,48.917694,
3254000000,-12.290453,49.444717,
3258500000,-13.234896,49.457966,
3263000000,-14.096278,47.045055,
3267500000,-14.972264,41.618851,
3272000000,-15.640589,34.375343,
3276500000,-15.789475,25.722792,
3281000000,-15.385962,17.161957,
3285500000,-14.636425,10.098861,
3290000000,-13.71189,5.0664668,
3294500000,-12.757005,2.7666483,
3299000000,-11.797879,1.5569993,
3303500000,-11.015383,1.5728805,
3308000000,-10.356121,3.0226758,
3312500000,-9.7706079,4.8400211,
3317000000,-9.3627167,7.1194973,
3321500000,-9.0705652,10.177481,
3326000000,-8.8531036,13.123071,
3330500000,-8.7560863,16.636101,
3335000000,-8.8230133,19.968752,
3339500000,-8.9887753,23.929848,
3344000000,-9.1496143,27.264055,
3348500000,-9.54006,30.323414,
3353000000,-10.089159,33.308613,
3357500000,-10.606997,36.290138,
3362000000,-11.230368,37.495388,
3366500000,-12.036994,37.719425,
3371000000,-12.889839,37.458992,
3375500000,-13.653688,35.048996,
3380000000,-14.389725,30.480043,
3384500000,-14.9637,24.002041,
3389000000,-15.210958,17.354073,
3393500000,-14.951502,9.7764473,
3398000000,-14.474529,2.8133664,
3402500000,-13.721174,-2.5516467,
3407000000,-12.914438,-6.0066347,
3411500000,-12.034663,-7.4951048,
3416000000,-11.284504,-7.8570528,
3420500000,-10.600433,-7.305654,
3425000000,-10.022955,-5.6225224,
3429500000,-9.5974627,-3.1346657,
3434000000,-9.2678308,-0.18480098,
3438500000,-9.0321884,3.1349831,
3443000000,-8.9200525,6.4639831,
3447500000,-8.9683647,9.9091282,
3452000000,-9.104826,14.002762,
3456500000,-9.3156157,17.204647,
3461000000,-9.716301,20.220314,
3465500000,-10.157933,22.826,
3470000000,-10.70697,25.164677,
3474500000,-11.286068,26.495771,
3479000000,-12.033243,26.570694,
3483500000,-12.82036,26.251814,
3488000000,-13.54848,24.369892,
3492500000,-14.164687,20.198681,
3497000000,-14.743937,15.106483,
3501500000,-15.076149,8.3199234,
3506000000,-14.954416,1.1613253,
3510500000,-14.600914,-4.997252,
3515000000,-13.984447,-10.716094,
3519500000,-13.257251,-14.556603,
3524000000,-12.456103,-16.921614,
3528500000,-11.713832,-17.663471,
3533000000,-10.956429,-17.117813,
3537500000,-10.398699,-15.65334,
3542000000,-9.9232922,-13.234857,
3546500000,-9.5681887,-10.315647,
3551000000,-9.3380871,-6.828217,
3555500000,-9.253005,-3.2475724,
3560000000,-9.3242531,0.81419832,
3564500000,-9.4829998,4.6218524,
3569000000,-9.7436504,8.0296593,
3573500000,-10.086622,10.828971,
3578000000,-10.615972,13.588998,
3582500000,-11.077888,15.564613,
3587000000,-11.65309,16.603052,
3591500000,-12.314631,16.573593,
3596000000,-13.020864,16.384176,
3600500000,-13.605655,14.736216,
3605000000,-14.298907,11.468446,
3609500000,-14.850857,6.867125,
3614000000,-15.254733,1.054,
3618500000,-15.376378,-5.4676471,
3623000000,-15.150177,-12.798507,
3627500000,-14.591651,-19.290796,
3632000000,-13.868023,-24.072512,
3636500000,-13.026142,-26.615639,
3641000000,-12.174951,-27.197321,
3645500000,-11.385782,-26.676989,
3650000000,-10.796448,-24.739935,
3654500000,-10.270008,-21.928612,
3659000000,-9.9512529,-18.699369,
3663500000,-9.7541294,-15.312337,
3668000000,-9.7165146,-11.463587,
3672500000,-9.7714615,-7.7541318,
3677000000,-9.9792395,-4.194262,
3681500000,-10.25791,-1.1450907,
3686000000,-10.648023,1.6506333,
3690500000,-11.091582,4.233748,
3695000000,-11.601048,5.9453511,
3699500000,-12.188105,6.8670931,
3704000000,-12.771819,7.5566244,
3708500000,-13.432215,7.1178012,
3713000000,-14.127548,5.7711515,
3717500000,-14.752681,3.6113534,
3722000000,-15.439173,-0.1411974,
3726500000,-16.008493,-6.0351248,
3731000000,-16.281507,-12.97289,
3735500000,-16.167456,-20.783201,
3740000000,-15.71271,-28.483397,
3744500000,-14.871745,-33.90403,
3749000000,-13.960602,-36.589844,
3753500000,-13.044339,-37.429649,
3758000000,-12.185369,-36.582375,
3762500000,-11.563144,-34.431938,
3767000000,-11.040027,-30.723803,
3771500000,-10.665142,-26.909853,
3776000000,-10.53192,-23.007568,
3780500000,-10.545666,-18.904123,
3785000000,-10.622348,-14.784373,
3789500000,-10.847449,-11.187438,
3794000000,-11.152371,-8.0212488,
3798500000,-11.560886,-5.3600225,
3803000000,-12.007013,-3.0130956,
3807500000,-12.424121,-1.4189028,
3812000000,-12.918725,-0.15313457,
3816500000,-13.439663,0.99971908,
3821000000,-14.047977,2.0020034,
3825500000,-14.627889,1.8264964,
3830000000,-15.415129,0.8275643,
3834500000,-16.243589,-1.461601,
3839000000,-17.054466,-6.5757694,
3843500000,-17.723036,-13.921227,
3848000000,-17.830921,-23.772711,
3852500000,-17.243353,-33.469501,
3857000000,-16.265919,-39.976936,
3861500000,-15.17699,-43.126507,
3866000000,-13.997409,-43.303055,
3870500000,-13.037973,-41.960068,
3875000000,-12.392093,-38.956051,
3879500000,-11.840097,-35.219048,
3884000000,-11.50634,-31.16921,
3888500000,-11.2939,-27.056526,
3893000000,-11.335843,-22.725943,
3897500000,-11.398149,-18.573738,
3902000000,-11.53551,-15.16031,
3906500000,-11.854845,-12.105717,
3911000000,-12.172395,-9.3569393,
3915500000,-12.488567,-6.9040933,
3920000000,-12.851348,-4.978621,
3924500000,-13.200762,-3.4187961,
3929000000,-13.619765,-1.6988989,
3933500000,-14.095869,-0.105232,
3938000000,-14.759181,1.2208174,
3942500000,-15.513498,1.5216868,
3947000000,-16.42491,0.38183022,
3951500000,-17.429346,-2.8006005,
3956000000,-18.431959,-10.358233,
3960500000,-18.913689,-21.152586,
3965000000,-18.472704,-32.78936,
3969500000,-17.35844,-41.219952,
3974000000,-16.07793,-45.108688,
3978500000,-14.709484,-45.885624,
3983000000,-13.683122,-44.55695,
3987500000,-12.879418,-41.070721,
3992000000,-12.292682,-36.876995,
3996500000,-11.89697,-32.73563,
4001000000,-11.7131,-28.957502,
4005500000,-11.698928,-24.620697,
4010000000,-11.800646,-21.112015,
4014500000,-11.950343,-18.173502,
4019000000,-12.153024,-16.464968,
4023500000,-12.315995,-14.209235,
4028000000,-12.475652,-12.355023,
4032500000,-12.666274,-10.820445,
4037000000,-12.868927,-8.664876,
4041500000,-13.125767,-6.4313507,
4046000000,-13.525185,-3.9389467,
4050500000,-14.07151,-2.0892737,
4055000000,-14.876884,-1.056965,
4059500000,-15.858681,-0.69103831,
4064000000,-17.076275,-4.2683191,
4068500000,-18.100193,-11.204154,
4073000000,-18.7106,-22.940378,
