"Freq [GHz]","dB(S(1,1)) []"
1.868,-10.3680764771928
1.877,-10.5425461419493
1.886,-10.7328542335281
1.895,-10.9398748327852
1.904,-11.1645683498221
1.913,-11.4079912845509
1.922,-11.6713079472492
1.931,-11.9558045989831
1.94,-12.2629065826635
1.949,-12.5941991491565
1.958,-12.9514528401962
1.967,-13.3366544671661
1.976,-13.7520449078831
1.985,-14.2001650950343
1.994,-14.6839116035558
2.003,-15.2066029704726
2.012,-15.7720568923665
2.021,-16.384675873284
2.03,-17.0495328766091
2.039,-17.7724350402923
2.048,-18.5599137382028
2.057,-19.4190237718857
2.066,-20.3566903501918
2.075,-21.3780274055856
2.084,-22.4823837373466
2.093,-23.6546053217239
2.102,-24.8473766036317
2.111,-25.9522475437385
2.12,-26.7765024550001
2.129,-27.0909831021598
2.138,-26.7907397116685
2.147,-25.9971813727232
2.156,-24.9406478985226
2.165,-23.806204274035
2.174,-22.6951624864139
2.183,-21.6505058617386
2.192,-20.6850949997123
2.201,-19.7984052507704
2.21,-18.9847261466068
2.219,-18.2368523842467
2.228,-17.5476437195397
2.237,-16.9106205473259
2.246,-16.3201346053256
2.255,-15.7713593685138
2.264,-15.260210100515
2.273,-14.7832424473336
2.282,-14.3375507367571
2.291,-13.9206745952539
2.3,-13.5305168678127
2.309,-13.1652733568519
2.318,-12.8233738505334
2.327,-12.5034334922228
2.336,-12.2042133918398
2.345,-11.9245893406637
2.354,-11.6635275015599
2.363,-11.4200659848119
2.372,-11.1933012794291
2.381,-10.9823785885107
2.39,-10.7864852120404
2.399,-10.6048462268312
2.408,-10.4367218255541
2.417,-10.2814057889219
2.426,-10.1382246718485
2.435,-10.0065373815966
2.444,-9.88573491085203
2.453,-9.77524006000272
2.462,-9.67450704054884
2.471,-9.58302089633455
2.48,-9.50029671257271
2.489,-9.42587860615498
2.498,-9.35933850631159
2.507,-9.30027474404895
2.516,-9.24831047351811
2.525,-9.20309194990024
2.534,-9.1642866876424
2.543,-9.13158152082283
2.552,-9.10468058474665
2.561,-9.08330323508319
2.57,-9.06718191832809
2.579,-9.0560600053766
2.588,-9.04968959872046
2.597,-9.04782932336047
2.606,-9.05024211205461
2.615,-9.05669299705193
2.624,-9.06694692302968
2.633,-9.0807665995516
2.642,-9.09791041596828
2.651,-9.1181304472015
2.66,-9.14117058515531
2.669,-9.16676483735764
2.678,-9.19463584154435
2.687,-9.22449365182815
2.696,-9.25603485829397
2.705,-9.28894210665089
2.714,-9.32288408714385
2.723,-9.35751606138921
2.732,-9.39248099120891
2.741,-9.4274113239957
2.75,-9.46193147389839
2.759,-9.49566101669918
2.768,-9.52821858863809
2.777,-9.55922644617209
2.786,-9.58831560600143
2.795,-9.61513144468123
2.804,-9.63933959752961
2.813,-9.66063196070465
2.822,-9.6787325719244
2.831,-9.69340312794194
2.84,-9.70444789360205
2.849,-9.71171777010402
2.858,-9.71511331953089
2.867,-9.7145865876355
2.876,-9.7101416244281
2.885,-9.70183366793183
2.894,-9.68976702519114
2.903,-9.67409175050201
2.912,-9.65499927849438
2.921,-9.6327172147478
2.93,-9.60750351615285
2.939,-9.57964030606101
2.948,-9.54942756591957
2.957,-9.51717692755432
2.966,-9.48320576158037
2.975,-9.44783172119805
2.984,-9.41136786056456
2.993,-9.37411840641275
3.002,-9.33637522341906
3.011,-9.29841498006219
3.02,-9.26049699365053
3.029,-9.22286171140266
3.038,-9.1857297689221
3.047,-9.14930155765417
3.056,-9.11375722819723
3.065,-9.07925705576299
3.074,-9.04594209669826
3.083,-9.01393506989643
3.092,-8.98334140334152
3.101,-8.95425039326435
3.11,-8.92673643091249
3.119,-8.90086025933394
3.128,-8.8766702295619
3.137,-8.85420353197587
3.146,-8.83348738429779
3.155,-8.8145401626188
3.164,-8.79737246604644
3.173,-8.7819881090516
3.182,-8.76838503843481
3.191,-8.75655617409295
3.2,-8.74649017452173
3.209,-8.7381721293105
3.218,-8.73158418184207
3.227,-8.726706086066
3.236,-8.72351570162527
3.245,-8.72198943183346
3.254,-8.72210260906541
3.263,-8.72382983207429
3.272,-8.72714525961282
3.281,-8.73202286453946
3.29,-8.73843665235299
3.299,-8.74636084783462
3.308,-8.75577005320016
3.317,-8.76663938088312
3.326,-8.77894456379109
3.335,-8.79266204560693
3.344,-8.80776905344685
3.353,-8.8242436549413
3.362,-8.84206480157347
3.371,-8.86121235989434
3.38,-8.88166713203266
3.389,-8.90341086673274
3.398,-8.92642626198135
3.407,-8.95069696012718
3.416,-8.9762075362498
3.425,-9.00294348040055
3.434,-9.03089117421206
3.443,-9.06003786225648
3.452,-9.09037161842299
3.461,-9.12188130748125
3.47,-9.15455654189911
3.479,-9.18838763388732
3.488,-9.22336554255132
3.497,-9.25948181593871
3.506,-9.29672852767951
3.515,-9.3350982078241
3.524,-9.37458376738943
3.533,-9.4151784160266
3.542,-9.45687557212147
3.551,-9.49966876453352
3.56,-9.5435515250653
3.569,-9.58851727063526
3.578,-9.63455917399938
3.587,-9.68167002173058
3.596,-9.7298420580196
3.605,-9.77906681270604
3.614,-9.82933491178222
3.623,-9.88063586843811
3.632,-9.93295785252985
3.641,-9.98628743616136
3.65,-10.0406093128679
3.659,-10.0959059876847
3.668,-10.1521574351803
3.677,-10.2093407223285
3.686,-10.2674295929075
3.695,-10.3263940099395
3.704,-10.3861996525494
3.713,-10.4468073635264
3.722,-10.5081725438479
3.731,-10.5702444904878
3.74,-10.6329656740138
3.749,-10.6962709528145
3.758,-10.7600867213307
3.767,-10.8243299904504
3.776,-10.8889073993173
3.785,-10.9537141592768
3.794,-11.0186329326123
3.803,-11.0835326512028
3.812,-11.148267283351
3.821,-11.212674560884
3.83,-11.2765746833226
3.839,-11.3397690215176
3.848,-11.4020388497389
3.857,-11.4631441427901
3.866,-11.522822483271
3.875,-11.580788133513
3.884,-11.6367313367162
3.893,-11.6903179220609
3.902,-11.7411892984814
3.911,-11.7889629306092
3.92,-11.8332333971334
3.929,-11.8735741352667
3.938,-11.9095399737379
3.947,-11.9406705492332
3.956,-11.9664946859498
3.965,-11.9865357935648
3.974,-12.0003183045374
3.983,-12.0073751270365
3.992,-12.0072560356569
4.001,-11.9995368604668
4.01,-11.983829269161
4.019,-11.9597908719186
4.028,-11.9271353198045
4.037,-11.8856420216581
4.046,-11.8351650776745
4.055,-11.7756410255689
4.064,-11.7070950206259
4.073,-11.629645124631
4.082,-11.543504458102
4.091,-11.4489810696856
4.1,-11.346475487876
4.109,-11.2364760336337
4.118,-11.1195520781481
4.127,-10.996345519149
4.136,-10.8675608153458
4.145,-10.7339539582471
4.154,-10.5963207734212
4.163,-10.455484931664
4.172,-10.3122860191501
4.181,-10.1675679702682
4.19,-10.0221681136073
4.199,-9.87690702606526
4.208,-9.73257933684837
4.217,-9.58994557539761
4.226,-9.44972511679253
4.235,-9.3125902454827
4.244,-9.17916133281843
4.253,-9.05000310472436
4.262,-8.92562196156823
4.271,-8.80646430139698
4.28,-8.69291578898973
4.289,-8.58530150567464
4.298,-8.4838869080026
4.307,-8.3888795169552
4.316,-8.30043125347062
4.325,-8.21864133099518
4.334,-8.14355961191483
4.343,-8.07519033249294
4.352,-8.013496100682
4.361,-7.95840207308749
4.37,-7.90980022148331
4.379,-7.86755360548753
4.388,-7.83150057602842
4.397,-7.80145884367729
4.406,-7.77722935633796
4.415,-7.75859994167826
4.424,-7.74534868059715
4.433,-7.73724698852464
4.442,-7.73406239110066
4.451,-7.73556098951537
4.46,-7.74150961834352
4.469,-7.75167770498291
4.478,-7.76583884479976
4.487,-7.78377210984019
4.496,-7.80526311158201
4.505,-7.83010483979978
4.514,-7.85809830034294
4.523,-7.88905297463058
4.532,-7.92278712309341
4.541,-7.95912795378246
4.55,-7.99791167603669
4.559,-8.038983457566
4.568,-8.08219730165351
4.577,-8.12741585948151
4.586,-8.17451019090108
4.595,-8.22335948533496
4.604,-8.27385075296235
4.613,-8.32587849489931
4.622,-8.37934435977603
4.631,-8.43415679292385
4.64,-8.49023068332482
4.649,-8.54748701253779
4.658,-8.60585250899479
4.667,-8.66525931034927
4.676,-8.72564463594571
4.685,-8.78695047095979
4.694,-8.84912326331787
4.703,-8.91211363413746
4.712,-8.97587610212523
4.721,-9.04036882212067
4.73,-9.10555333777108
4.739,-9.17139434816275
4.748,-9.23785948810799
4.757,-9.30491912168939
4.766,-9.37254614859212
4.775,-9.44071582270223
4.784,-9.50940558241518
4.793,-9.57859489207701
4.802,-9.64826509397189
4.811,-9.71839927026835
4.82,-9.78898211434311
4.829,-9.85999981091322
4.838,-9.93143992442383
4.847,-10.003291295157
4.856,-10.0755439425489
4.865,-10.1481889752256
4.874,-10.2212185072902
4.883,-10.2946255804192
4.892,-10.3684040913495
4.901,-10.4425487243586
4.91,-10.5170548883682
4.919,-10.5919186583187
4.928,-10.6671367204857
4.937,-10.7427063214316
4.946,-10.8186252202995
4.955,-10.8948916441813
4.964,-10.9715042463038
4.973,-11.0484620667963
4.982,-11.1257644958152
4.991,-11.2034112388192
5,-11.2814022837972
