!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Wednesday, September 28, 2022 12:43:55,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S12(DB),S12(DEG),
945500000,-62.92424,-112.93155,
950000000,-61.890461,-126.29196,
954500000,-62.04789,-138.00432,
959000000,-62.742001,-121.12928,
963500000,-59.061718,-128.88412,
968000000,-58.692974,-150.85747,
972500000,-58.734375,-132.78899,
977000000,-57.452442,-138.00423,
981500000,-54.167061,-149.3222,
986000000,-56.083725,-149.89113,
990500000,-57.872246,-165.15726,
995000000,-58.668556,-155.98799,
999500000,-54.280853,-142.04495,
1004000000,-50.471909,-155.38998,
1008500000,-48.281097,-159.16466,
1013000000,-46.10247,-171.7935,
1017500000,-45.382187,177.31187,
1022000000,-44.309383,163.65163,
1026500000,-43.84074,155.31215,
1031000000,-42.825512,146.67542,
1035500000,-41.829285,141.85304,
1040000000,-40.228436,132.78531,
1044500000,-38.252682,119.74023,
1049000000,-37.703434,104.93151,
1053500000,-37.012527,93.437378,
1058000000,-36.682823,82.111572,
1062500000,-36.180111,75.37912,
1067000000,-35.490181,67.030319,
1071500000,-34.186275,59.784866,
1076000000,-32.891415,46.89156,
1080500000,-31.84548,33.122627,
1085000000,-31.22592,17.886599,
1089500000,-31.117752,3.5300999,
1094000000,-30.516441,-8.9703321,
1098500000,-30.107672,-23.56296,
1103000000,-29.860561,-40.167019,
1107500000,-30.284309,-57.263718,
1112000000,-31.269434,-70.655212,
1116500000,-32.244247,-83.31324,
1121000000,-33.257984,-89.822685,
1125500000,-33.958641,-96.274918,
1130000000,-34.085915,-102.48828,
1134500000,-34.605064,-108.80586,
1139000000,-34.447605,-109.39227,
1143500000,-33.300423,-121.63347,
1148000000,-33.78619,-135.72804,
1152500000,-34.535557,-143.67567,
1157000000,-35.375511,-149.6631,
1161500000,-36.012691,-155.80951,
1166000000,-36.124611,-156.00568,
1170500000,-35.910473,-155.74687,
1175000000,-34.925259,-160.64375,
1179500000,-34.074886,-169.01407,
1184000000,-33.57777,179.87534,
1188500000,-33.739502,166.65013,
1193000000,-34.683796,155.73546,
1197500000,-35.395992,150.68488,
1202000000,-36.00259,148.80664,
1206500000,-36.584888,147.9064,
1211000000,-35.927029,148.38226,
1215500000,-35.010376,146.09047,
1220000000,-34.082973,137.09906,
1224500000,-33.270969,123.97526,
1229000000,-33.456959,112.1577,
1233500000,-33.903698,101.91556,
1238000000,-34.81913,94.80143,
1242500000,-35.429161,90.030243,
1247000000,-36.050709,87.177399,
1251500000,-36.510235,87.60968,
1256000000,-35.886448,89.109535,
1260500000,-34.799305,88.513512,
1265000000,-33.241127,79.9617,
1269500000,-32.101635,67.497391,
1274000000,-31.73753,52.576599,
1278500000,-32.121376,39.456436,
1283000000,-32.676834,28.016811,
1287500000,-33.474354,20.314661,
1292000000,-34.573944,16.562187,
1296500000,-34.823143,15.522829,
1301000000,-34.712807,14.881401,
1305500000,-33.572189,13.988199,
1310000000,-32.403011,5.5203142,
1314500000,-32.043049,-6.3944259,
1319000000,-32.012856,-18.446449,
1323500000,-32.806267,-30.093018,
1328000000,-33.723469,-37.409286,
1332500000,-34.85841,-41.248295,
1337000000,-35.380779,-41.726097,
1341500000,-35.567009,-42.583641,
1346000000,-35.297989,-42.315289,
1350500000,-34.334949,-44.075687,
1355000000,-33.551109,-51.507877,
1359500000,-33.498974,-62.416012,
1364000000,-33.754723,-69.755058,
1368500000,-33.981361,-77.395462,
1373000000,-34.687141,-83.676949,
1377500000,-35.160442,-86.381622,
1382000000,-35.554867,-86.759636,
1386500000,-35.849533,-83.636887,
1391000000,-34.64822,-81.600021,
1395500000,-33.018257,-82.508598,
1400000000,-31.541735,-91.82045,
1404500000,-30.737862,-103.75434,
1409000000,-30.472752,-114.23444,
1413500000,-30.563709,-123.90223,
1418000000,-30.398668,-130.14978,
1422500000,-30.366222,-135.57297,
1427000000,-30.236378,-140.71458,
1431500000,-29.862148,-146.487,
1436000000,-29.265947,-152.50426,
1440500000,-28.808422,-157.02614,
1445000000,-27.700359,-165.09541,
1449500000,-27.043474,-177.33971,
1454000000,-27.162605,169.83244,
1458500000,-27.615013,160.07243,
1463000000,-28.051657,153.57185,
1467500000,-28.21419,147.82285,
1472000000,-28.240126,144.26283,
1476500000,-27.622162,140.10187,
1481000000,-26.752256,131.79095,
1485500000,-26.301983,118.81031,
1490000000,-26.363497,106.09629,
1494500000,-26.990376,95.041634,
1499000000,-27.61809,85.312225,
1503500000,-28.328859,78.551224,
1508000000,-29.056253,72.725754,
1512500000,-29.466906,70.952385,
1517000000,-29.442183,68.407547,
1521500000,-28.996822,64.01207,
1526000000,-28.361439,57.37574,
1530500000,-27.93878,47.904839,
1535000000,-27.927578,36.309383,
1539500000,-28.233765,25.52289,
1544000000,-28.892414,16.920639,
1548500000,-29.780119,10.037395,
1553000000,-30.169399,7.53649,
1557500000,-30.35034,4.2571073,
1562000000,-30.446461,0.2044536,
1566500000,-30.201904,-2.9042406,
1571000000,-29.858511,-9.4865608,
1575500000,-29.772776,-17.61166,
1580000000,-29.934025,-25.669079,
1584500000,-30.069094,-33.766476,
1589000000,-30.530188,-40.692665,
1593500000,-30.965551,-45.918446,
1598000000,-31.312326,-50.770813,
1602500000,-31.406368,-54.363705,
1607000000,-31.533953,-58.873226,
1611500000,-31.735729,-64.438469,
1616000000,-31.585251,-70.119179,
1620500000,-31.574604,-74.316048,
1625000000,-31.591257,-81.210052,
1629500000,-31.672922,-86.500969,
1634000000,-31.630592,-92.973106,
1638500000,-31.806631,-100.28705,
1643000000,-32.308361,-105.8345,
1647500000,-32.468754,-111.09864,
1652000000,-32.640827,-115.38068,
1656500000,-32.603474,-120.79643,
1661000000,-32.470066,-124.54841,
1665500000,-32.075558,-129.3802,
1670000000,-31.93541,-137.92589,
1674500000,-32.041134,-146.86926,
1679000000,-32.517426,-153.36742,
1683500000,-32.963985,-161.92143,
1688000000,-33.621872,-166.64368,
1692500000,-34.316662,-169.33688,
1697000000,-34.451252,-172.78491,
1701500000,-34.867065,-176.98738,
1706000000,-34.781044,-179.23676,
1710500000,-35.084625,177.53589,
1715000000,-35.029434,172.77536,
1719500000,-35.046394,167.99112,
1724000000,-35.513744,162.69981,
1728500000,-35.477741,158.14203,
1733000000,-35.815514,153.86966,
1737500000,-36.002029,154.07251,
1742000000,-35.923523,152.80496,
1746500000,-35.98584,147.19022,
1751000000,-35.418247,143.37144,
1755500000,-35.039444,135.4847,
1760000000,-35.34259,130.3374,
1764500000,-35.852646,124.19255,
1769000000,-36.249809,123.91642,
1773500000,-37.108322,120.06447,
1778000000,-36.784393,123.77064,
1782500000,-36.472031,124.91691,
1787000000,-35.411457,126.15088,
1791500000,-34.315193,122.994,
1796000000,-33.344715,113.07935,
1800500000,-32.890385,105.35015,
1805000000,-32.68718,95.640015,
1809500000,-32.827099,89.906433,
1814000000,-33.27544,85.039299,
1818500000,-33.404453,82.37999,
1823000000,-33.135471,79.984795,
1827500000,-32.777744,78.09594,
1832000000,-31.994177,73.461777,
1836500000,-31.279255,67.524315,
1841000000,-30.82996,59.658123,
1845500000,-30.753206,51.204067,
1850000000,-30.742975,45.782234,
1854500000,-30.856079,38.768394,
1859000000,-31.120413,35.657574,
1863500000,-30.859474,32.889332,
1868000000,-30.430038,29.170464,
1872500000,-29.950251,24.678988,
1877000000,-29.099466,18.251427,
1881500000,-28.705553,9.3550291,
1886000000,-28.562355,0.42257676,
1890500000,-28.767975,-6.2445827,
1895000000,-28.776384,-12.105283,
1899500000,-28.677544,-18.006115,
1904000000,-28.598253,-20.761236,
1908500000,-28.094244,-25.746777,
1913000000,-27.502295,-32.451031,
1917500000,-27.116699,-40.948952,
1922000000,-26.647839,-49.797203,
1926500000,-26.615881,-59.319771,
1931000000,-26.913282,-68.182327,
1935500000,-27.159472,-73.792465,
1940000000,-27.46253,-79.244514,
1944500000,-27.302137,-83.533295,
1949000000,-27.03336,-88.903763,
1953500000,-26.665504,-94.901466,
1958000000,-26.349478,-101.77518,
1962500000,-26.127678,-111.87271,
1967000000,-26.408886,-120.41506,
1971500000,-26.698708,-127.52021,
1976000000,-27.011808,-132.79552,
1980500000,-27.025415,-137.85081,
1985000000,-26.915749,-141.26311,
1989500000,-26.301668,-145.84161,
1994000000,-25.832916,-155.28595,
1998500000,-26.03705,-165.31516,
2003000000,-26.357582,-174.16353,
2007500000,-26.908678,179.25005,
2012000000,-27.333797,174.12392,
2016500000,-27.833738,171.57455,
2021000000,-27.719004,169.23676,
2025500000,-27.33264,165.8817,
2030000000,-26.907692,160.81267,
2034500000,-26.437733,153.21959,
2039000000,-26.213245,142.55042,
2043500000,-26.590717,133.89656,
2048000000,-27.008579,127.72838,
2052500000,-27.398401,122.36522,
2057000000,-27.729376,120.3097,
2061500000,-27.855515,117.43057,
2066000000,-27.474043,113.33761,
2070500000,-27.033253,106.81099,
2075000000,-26.573162,99.922455,
2079500000,-26.390915,89.990784,
2084000000,-26.484774,81.489471,
2088500000,-26.825062,72.940826,
2093000000,-27.324167,66.372658,
2097500000,-27.751186,61.903439,
2102000000,-27.925001,58.49176,
2106500000,-28.015371,54.467079,
2111000000,-27.568483,50.711121,
2115500000,-27.028313,44.933247,
2120000000,-26.690027,35.808624,
2124500000,-26.878302,27.076105,
2129000000,-27.085129,18.185381,
2133500000,-27.478451,11.781123,
2138000000,-28.097677,5.9595151,
2142500000,-28.546022,3.5246973,
2147000000,-28.337681,1.9414212,
2151500000,-27.898336,-1.8190897,
2156000000,-27.356741,-6.2579432,
2160500000,-26.885359,-14.541049,
2165000000,-26.701584,-25.476988,
2169500000,-27.07737,-35.092178,
2174000000,-27.773611,-40.126659,
2178500000,-28.206398,-46.308231,
2183000000,-28.66741,-49.998108,
2187500000,-28.694305,-50.904827,
2192000000,-28.330801,-54.686302,
2196500000,-27.815992,-61.976173,
2201000000,-27.496914,-70.831459,
2205500000,-27.659943,-80.245026,
2210000000,-28.118961,-89.408005,
2214500000,-28.816957,-97.229164,
2219000000,-29.711199,-101.37861,
2223500000,-30.230652,-103.36872,
2228000000,-30.515533,-104.71419,
2232500000,-30.216734,-108.36507,
2237000000,-29.8999,-112.64168,
2241500000,-29.603535,-119.8905,
2246000000,-29.511791,-128.15176,
2250500000,-30.114887,-135.7946,
2255000000,-30.579109,-141.60451,
2259500000,-30.838173,-145.98767,
2264000000,-31.223251,-148.70911,
2268500000,-31.180868,-150.49129,
2273000000,-30.859884,-154.25111,
2277500000,-30.439608,-159.58818,
2282000000,-30.321342,-165.87231,
2286500000,-30.206409,-173.14584,
2291000000,-30.306143,178.73997,
2295500000,-30.825294,172.7377,
2300000000,-31.11838,170.10838,
2304500000,-31.021132,165.50267,
2309000000,-31.204874,163.74702,
2313500000,-30.882082,159.91324,
2318000000,-30.498573,154.00894,
2322500000,-30.259567,146.72655,
2327000000,-30.664745,140.94971,
2331500000,-30.729546,136.03252,
2336000000,-30.79493,132.27254,
2340500000,-30.757433,128.99902,
2345000000,-30.437391,126.1205,
2349500000,-29.954981,119.61388,
2354000000,-29.657497,112.15406,
2358500000,-29.417482,103.85963,
2363000000,-29.421001,96.975021,
2367500000,-29.538225,88.713036,
2372000000,-29.982071,82.4049,
2376500000,-30.075878,77.682053,
2381000000,-30.085846,72.886032,
2385500000,-30.016073,66.987572,
2390000000,-29.850689,59.562393,
2394500000,-29.797359,52.356873,
2399000000,-29.790051,44.550541,
2403500000,-30.099699,35.829655,
2408000000,-30.453756,29.770458,
2412500000,-30.99976,23.723612,
2417000000,-31.320929,19.514149,
2421500000,-31.482031,14.223528,
2426000000,-31.469673,10.465,
2430500000,-31.528782,3.7216847,
2435000000,-31.585606,-3.6306763,
2439500000,-32.036091,-10.391414,
2444000000,-32.756607,-16.853556,
2448500000,-33.055714,-20.033741,
2453000000,-33.277634,-25.015873,
2457500000,-33.741516,-25.610012,
2462000000,-33.887268,-31.406006,
2466500000,-33.830204,-33.624866,
2471000000,-33.625259,-40.133774,
2475500000,-33.55526,-43.963707,
2480000000,-33.546837,-50.766571,
2484500000,-33.676159,-54.763054,
2489000000,-34.092361,-60.222584,
2493500000,-34.42984,-62.386879,
2498000000,-34.195415,-62.940693,
2502500000,-33.854145,-68.393036,
2507000000,-33.425407,-75.181427,
2511500000,-33.24691,-84.118912,
2516000000,-33.148483,-90.720802,
2520500000,-33.516285,-98.038879,
2525000000,-34.117569,-103.55123,
2529500000,-34.504772,-106.50024,
2534000000,-34.470657,-108.27845,
2538500000,-34.462303,-112.63865,
2543000000,-34.401966,-117.25367,
2547500000,-33.87746,-121.89537,
2552000000,-33.877335,-129.00169,
2556500000,-33.849972,-134.83003,
2561000000,-34.335339,-139.46066,
2565500000,-34.348919,-142.755,
2570000000,-34.368736,-147.26247,
2574500000,-34.129543,-149.26915,
2579000000,-34.007397,-154.73035,
2583500000,-33.434193,-161.75217,
2588000000,-33.181931,-168.31062,
2592500000,-33.432003,-175.44994,
2597000000,-33.375935,177.39677,
2601500000,-33.550014,170.90047,
2606000000,-33.797874,165.06204,
2610500000,-33.617622,160.24612,
2615000000,-33.397121,155.74062,
2619500000,-33.598625,147.34187,
2624000000,-33.544598,140.52316,
2628500000,-33.609676,132.58107,
2633000000,-34.000809,126.39148,
2637500000,-34.23584,120.12154,
2642000000,-34.641586,114.85089,
2646500000,-34.972469,107.78828,
2651000000,-35.252766,103.99333,
2655500000,-35.630386,99.805588,
2660000000,-35.62812,92.183556,
2664500000,-35.649963,86.73436,
2669000000,-35.55624,81.367378,
2673500000,-36.237988,72.416969,
2678000000,-36.718597,66.770866,
2682500000,-37.134106,61.210899,
2687000000,-37.687714,54.816124,
2691500000,-38.109665,51.923,
2696000000,-38.200665,48.31245,
2700500000,-38.188282,43.1964,
2705000000,-38.604675,38.770191,
2709500000,-39.640739,29.559765,
2714000000,-40.431858,26.717527,
2718500000,-41.29464,28.404278,
2723000000,-41.813889,28.043583,
2727500000,-41.989693,27.762121,
2732000000,-41.392372,26.531057,
2736500000,-41.024853,22.762878,
2741000000,-40.557777,19.113211,
2745500000,-40.920315,16.129599,
2750000000,-41.117176,14.270539,
2754500000,-41.741798,6.5624313,
2759000000,-42.30727,7.0580907,
2763500000,-42.398144,7.0369329,
2768000000,-42.134964,10.157459,
2772500000,-42.077007,8.1796198,
2777000000,-40.371254,7.8756042,
2781500000,-40.20525,2.3646944,
2786000000,-39.594566,-2.6082177,
2790500000,-39.67466,-7.6892753,
2795000000,-39.38179,-13.503846,
2799500000,-39.790035,-15.852695,
2804000000,-39.744831,-17.35309,
2808500000,-38.982464,-21.265764,
2813000000,-38.779293,-24.277849,
2817500000,-37.98859,-27.752251,
2822000000,-37.528229,-35.004753,
2826500000,-36.478592,-40.949856,
2831000000,-36.363052,-44.781967,
2835500000,-36.327991,-52.37553,
2840000000,-36.206917,-58.619812,
2844500000,-36.30489,-63.528343,
2849000000,-36.086205,-67.870811,
2853500000,-35.680756,-69.856369,
2858000000,-35.183952,-77.41996,
2862500000,-34.866272,-83.776047,
2867000000,-34.613304,-91.696053,
2871500000,-33.919964,-98.398743,
2876000000,-34.302944,-106.32366,
2880500000,-34.334988,-111.33542,
2885000000,-34.146729,-117.58672,
2889500000,-34.035748,-122.12562,
2894000000,-33.9505,-126.61086,
2898500000,-33.439869,-132.52141,
2903000000,-33.078487,-137.60603,
2907500000,-32.609146,-145.98228,
2912000000,-32.353165,-155.00807,
2916500000,-32.427433,-160.58908,
2921000000,-32.453011,-168.3419,
2925500000,-32.352531,-176.46411,
2930000000,-32.504124,-179.88037,
2934500000,-32.173679,174.35815,
2939000000,-32.046394,165.58711,
2943500000,-31.774731,158.11673,
2948000000,-31.534781,151.75616,
2952500000,-31.755444,142.80896,
2957000000,-32.054329,133.79059,
2961500000,-32.428509,127.00603,
2966000000,-32.555302,122.18997,
2970500000,-33.019062,117.86916,
2975000000,-32.984768,111.05432,
2979500000,-33.088188,105.2276,
2984000000,-32.809593,100.83675,
2988500000,-33.011547,94.68895,
2993000000,-32.841743,88.68647,
2997500000,-33.056629,82.298477,
3002000000,-33.274349,73.309448,
3006500000,-33.42091,70.744858,
3011000000,-33.402203,65.349167,
3015500000,-33.675964,61.187614,
3020000000,-33.289349,55.143559,
3024500000,-33.562485,50.241821,
3029000000,-32.715668,43.014977,
3033500000,-32.928181,36.891933,
3038000000,-33.018402,27.411375,
3042500000,-33.41634,21.997042,
3047000000,-33.709724,15.759416,
3051500000,-33.828728,13.026535,
3056000000,-33.471165,8.1394434,
3060500000,-33.31913,0.66014892,
3065000000,-33.10743,-5.040422,
3069500000,-33.252529,-13.04677,
3074000000,-33.132759,-21.483335,
3078500000,-33.363472,-28.28183,
3083000000,-33.689793,-33.823261,
3087500000,-33.917992,-37.51857,
3092000000,-33.894127,-42.54657,
3096500000,-33.966236,-48.687748,
3101000000,-33.641483,-55.031956,
3105500000,-33.283699,-62.021732,
3110000000,-33.699802,-69.682487,
3114500000,-33.833595,-77.952393,
3119000000,-33.952644,-86.333588,
3123500000,-34.587795,-91.796593,
3128000000,-34.551296,-97.777069,
3132500000,-34.912735,-101.57638,
3137000000,-35.093842,-108.31352,
3141500000,-34.974297,-113.3635,
3146000000,-35.188576,-119.15605,
3150500000,-35.096931,-124.97603,
3155000000,-35.65089,-130.29233,
3159500000,-35.7966,-135.96104,
3164000000,-35.933819,-143.10159,
3168500000,-36.179432,-149.28644,
3173000000,-36.43895,-155.92262,
3177500000,-36.881386,-163.99394,
3182000000,-36.855209,-167.36806,
3186500000,-36.947151,-173.02039,
3191000000,-37.234268,-174.76137,
3195500000,-37.144707,179.95912,
3200000000,-37.00938,171.9881,
3204500000,-37.888996,170.59077,
3209000000,-38.322014,161.60587,
3213500000,-38.287621,160.35503,
3218000000,-38.623981,152.67436,
3222500000,-38.021881,149.28299,
3227000000,-37.740593,147.5305,
3231500000,-37.576572,142.07883,
3236000000,-37.691498,136.28339,
3240500000,-37.482491,131.54434,
3245000000,-37.768208,121.00425,
3249500000,-37.575382,115.98533,
3254000000,-37.681534,112.04166,
3258500000,-37.694649,107.26788,
3263000000,-38.287518,101.49306,
3267500000,-37.997288,95.375435,
3272000000,-38.318317,88.989059,
3276500000,-38.107128,83.45768,
3281000000,-38.135803,75.446404,
3285500000,-38.340988,68.805191,
3290000000,-38.554272,62.334766,
3294500000,-38.408554,58.02124,
3299000000,-38.881981,54.999126,
3303500000,-38.973064,49.693867,
3308000000,-39.073303,43.526257,
3312500000,-38.958279,34.058083,
3317000000,-38.560299,30.875265,
3321500000,-38.808372,28.810511,
3326000000,-38.656475,17.212069,
3330500000,-39.270325,10.680984,
3335000000,-38.793621,2.6958344,
3339500000,-38.693188,0.94293475,
3344000000,-39.376595,-8.0871334,
3348500000,-39.439724,-11.500648,
3353000000,-39.238113,-21.342453,
3357500000,-39.252937,-27.449774,
3362000000,-39.467651,-37.820095,
3366500000,-39.17104,-45.259701,
3371000000,-39.76096,-53.142265,
3375500000,-40.189869,-59.245514,
3380000000,-40.195541,-68.916275,
3384500000,-41.112888,-76.123657,
3389000000,-40.693207,-81.330757,
3393500000,-41.736488,-86.150055,
3398000000,-41.630775,-92.960266,
3402500000,-41.843178,-100.0202,
3407000000,-42.239273,-106.90765,
3411500000,-42.222977,-112.697,
3416000000,-42.817371,-119.41867,
3420500000,-43.707455,-126.73882,
3425000000,-43.366737,-130.73297,
3429500000,-43.995495,-135.44972,
3434000000,-44.297218,-139.93103,
3438500000,-44.449001,-147.94836,
3443000000,-44.349045,-156.24165,
3447500000,-44.975101,-157.84811,
3452000000,-46.649715,-174.84721,
3456500000,-46.109077,177.64316,
3461000000,-45.927921,178.49512,
3465500000,-47.205872,173.05031,
3470000000,-47.305859,174.44997,
3474500000,-48.951603,153.57118,
3479000000,-49.778011,153.5239,
3483500000,-50.36261,147.78871,
3488000000,-51.057434,147.64859,
3492500000,-50.933884,145.57672,
3497000000,-52.621403,133.36514,
3501500000,-53.309853,135.6848,
3506000000,-55.175873,134.70349,
3510500000,-54.539459,137.5614,
3515000000,-59.090305,130.08208,
3519500000,-53.16264,141.67609,
3524000000,-55.257671,126.02425,
3528500000,-57.104393,145.6524,
3533000000,-57.940689,149.24057,
3537500000,-54.304817,138.65681,
3542000000,-56.534405,146.26155,
3546500000,-55.340462,146.18721,
3551000000,-54.583099,140.57164,
3555500000,-52.688759,120.60717,
3560000000,-54.1427,125.59028,
3564500000,-52.278145,118.15621,
3569000000,-51.17416,115.48655,
3573500000,-51.923683,116.66329,
3578000000,-50.742474,98.946587,
3582500000,-50.628265,98.28009,
3587000000,-50.968906,95.81163,
3591500000,-50.664604,86.022301,
3596000000,-51.315372,74.367775,
3600500000,-50.646755,72.985428,
3605000000,-52.124664,57.538403,
3609500000,-52.095032,64.93486,
3614000000,-51.886753,53.896435,
3618500000,-50.393597,46.356571,
3623000000,-50.242905,24.33062,
3627500000,-52.728161,34.11235,
3632000000,-52.161575,22.119165,
3636500000,-51.1222,23.497883,
3641000000,-51.865658,13.130105,
3645500000,-50.884731,12.044291,
3650000000,-50.636913,4.950654,
3654500000,-52.642502,17.337372,
3659000000,-49.796017,5.8664575,
3663500000,-51.324474,3.5014541,
3668000000,-50.463696,-17.560989,
3672500000,-50.710907,-22.327585,
3677000000,-49.961845,-25.554655,
3681500000,-51.500134,-21.546249,
3686000000,-49.141571,-35.890377,
3690500000,-50.041714,-45.033634,
3695000000,-50.885967,-39.531597,
3699500000,-50.821095,-42.185886,
3704000000,-52.992535,-53.409672,
3708500000,-51.244724,-63.957653,
3713000000,-50.523697,-64.869102,
3717500000,-51.53809,-68.145592,
3722000000,-49.85228,-67.903259,
3726500000,-48.670746,-76.787468,
3731000000,-49.974842,-86.286476,
3735500000,-49.211529,-88.416397,
3740000000,-48.510014,-93.754929,
3744500000,-48.73315,-109.70294,
3749000000,-47.792946,-110.59259,
3753500000,-47.489136,-119.05681,
3758000000,-47.729492,-122.55035,
3762500000,-47.028198,-142.2621,
3767000000,-47.419807,-151.93544,
3771500000,-47.247227,-153.4599,
3776000000,-48.17981,-162.91576,
3780500000,-47.530319,-163.99367,
3785000000,-46.434971,-174.11102,
3789500000,-45.875935,171.08565,
3794000000,-47.326721,164.76019,
3798500000,-48.552444,157.17798,
3803000000,-48.619068,153.44942,
3807500000,-47.373627,144.10254,
3812000000,-48.959713,142.49103,
3816500000,-47.690228,135.57254,
3821000000,-47.816113,123.74535,
3825500000,-48.978249,116.65804,
3830000000,-47.583778,117.27077,
3834500000,-48.628059,106.40292,
3839000000,-49.844048,109.93082,
3843500000,-47.741901,95.20475,
3848000000,-49.172775,92.443985,
3852500000,-48.466671,87.325005,
3857000000,-48.413437,73.211159,
3861500000,-47.677483,70.519753,
3866000000,-48.158966,70.533066,
3870500000,-48.681759,61.501038,
3875000000,-47.864777,48.713425,
3879500000,-48.060902,48.882332,
3884000000,-49.279057,41.608074,
3888500000,-47.431732,32.077728,
3893000000,-48.430279,30.821646,
3897500000,-47.194546,25.091309,
3902000000,-48.536934,25.037855,
3906500000,-48.300297,8.0064936,
3911000000,-48.010426,-0.86065757,
3915500000,-48.722309,-8.2130375,
3920000000,-47.642979,-18.309219,
3924500000,-49.04306,-15.560305,
3929000000,-49.506653,-26.07369,
3933500000,-47.331711,-40.083523,
3938000000,-47.579937,-40.208916,
3942500000,-47.675205,-43.943882,
3947000000,-46.254509,-49.679062,
3951500000,-48.771683,-60.066467,
3956000000,-47.484989,-71.865082,
3960500000,-47.033836,-70.020432,
3965000000,-48.053215,-73.225021,
3969500000,-49.88076,-84.685989,
3974000000,-48.978966,-82.283432,
3978500000,-46.853355,-97.896683,
3983000000,-46.305004,-95.178581,
3987500000,-46.954243,-105.33324,
3992000000,-46.818333,-105.21968,
3996500000,-46.724651,-121.92638,
4001000000,-46.068977,-123.92292,
4005500000,-46.55724,-126.54188,
4010000000,-46.511257,-134.30933,
4014500000,-46.295521,-142.82869,
4019000000,-45.953159,-150.7554,
4023500000,-46.454838,-154.6497,
4028000000,-45.901104,-165.08258,
4032500000,-46.690277,-169.96487,
4037000000,-47.209648,-178.78445,
4041500000,-47.01466,177.10339,
