"Freq [GHz]","dB(S(1,1)) []"
1.238,-8.43621449249995
1.247,-8.48128374476544
1.256,-8.52869178411921
1.265,-8.57833514592377
1.274,-8.63011233162554
1.283,-8.68392410624374
1.292,-8.73967377990135
1.301,-8.79726747929663
1.31,-8.85661441356166
1.319,-8.91762713773687
1.328,-8.9802218160741
1.337,-9.04431848652827
1.346,-9.10984132708946
1.355,-9.17671892401918
1.364,-9.24488454157268
1.373,-9.31427639240084
1.382,-9.38483790751763
1.391,-9.4565180044878
1.4,-9.52927135232467
1.409,-9.60305863148408
1.418,-9.67784678729492
1.427,-9.75360927517173
1.436,-9.83032629600778
1.445,-9.90798502024336
1.454,-9.98657979923894
1.463,-10.0661123627509
1.472,-10.1465920015066
1.481,-10.2280357340956
1.49,-10.3104684576371
1.499,-10.3939230819348
1.508,-10.4784406470948
1.517,-10.5640704248457
1.526,-10.6508700040649
1.535,-10.7389053612675
1.544,-10.8282509170615
1.553,-10.918989579801
1.562,-11.0112127778787
1.571,-11.1050204822889
1.58,-11.2005212212587
1.589,-11.2978320888814
1.598,-11.397078749807
1.607,-11.4983954421242
1.616,-11.6019249806352
1.625,-11.7078187627507
1.634,-11.8162367792396
1.643,-11.9273476320366
1.652,-12.0413285612549
1.661,-12.1583654834473
1.67,-12.278653043023
1.679,-12.402394678526
1.688,-12.5298027052199
1.697,-12.6610984150697
1.706,-12.796512194742
1.715,-12.9362836616241
1.724,-13.0806618170386
1.733,-13.2299052147317
1.742,-13.3842821412663
1.751,-13.5440708030148
1.76,-13.7095595118925
1.769,-13.8810468585748
1.778,-14.0588418574356
1.787,-14.2432640414851
1.796,-14.4346434776736
1.805,-14.6333206624622
1.814,-14.8396462436947
1.823,-15.0539804964358
1.832,-15.2766924561153
1.841,-15.5081585800818
1.85,-15.7487607659751
1.859,-15.9988834987817
1.868,-16.2589098236297
1.877,-16.5292157425697
1.886,-16.8101625034502
1.895,-17.1020860783914
1.904,-17.4052829072809
1.913,-17.7199906957401
1.922,-18.0463626947199
1.931,-18.3844334412877
1.94,-18.7340734088124
1.949,-19.0949294254452
1.958,-19.4663471473208
1.967,-19.8472714833833
1.976,-20.236120986532
1.985,-20.6306334290735
1.994,-21.027683012904
2.003,-21.4230763067116
2.012,-21.811345749088
2.021,-22.1855777953236
2.03,-22.5373370136147
2.039,-22.8567724015171
2.048,-23.133004514136
2.057,-23.3548695976408
2.066,-23.5120176063633
2.075,-23.5962243507644
2.084,-23.6026304788098
2.093,-23.5305515592504
2.102,-23.3835910489197
2.111,-23.169016880623
2.12,-22.8966133873756
2.129,-22.5773563578971
2.138,-22.2222313260102
2.147,-21.8413806362265
2.156,-21.4436177126166
2.165,-21.0362490938952
2.174,-20.625107496144
2.183,-20.2147038380173
2.192,-19.8084292245559
2.201,-19.4087631805136
2.21,-19.0174646253279
2.219,-18.6357356388907
2.228,-18.2643560306412
2.237,-17.9037907971008
2.246,-17.5542742354655
2.255,-17.2158748426839
2.264,-16.8885448449913
2.273,-16.5721576601779
2.282,-16.2665359984849
2.291,-15.9714727543789
2.3,-15.686746367662
2.309,-15.4121319454364
2.318,-15.1474091296483
2.327,-14.8923674565453
2.336,-14.6468097718962
2.345,-14.4105541278826
2.354,-14.1834344845734
2.363,-13.965300463049
2.372,-13.7560163423736
2.381,-13.5554594538439
2.39,-13.363518099438
2.399,-13.1800891040706
2.408,-13.0050751006277
2.417,-12.8383816407388
2.426,-12.6799142210662
2.435,-12.5295753130538
2.444,-12.3872614822874
2.453,-12.2528606808293
2.462,-12.1262497912771
2.471,-12.0072924943172
2.48,-11.8958375219319
2.489,-11.791717346208
2.498,-11.6947473392006
2.507,-11.6047254231028
2.516,-11.5214322128181
2.525,-11.4446316358396
2.534,-11.3740719980183
2.543,-11.3094874492512
2.552,-11.2505997910869
2.561,-11.1971205592884
2.57,-11.1487533088421
2.579,-11.1051960268369
2.588,-11.0661435998935
2.597,-11.0312902670535
2.606,-11.0003319957141
2.615,-10.9729687267168
2.624,-10.9489064444162
2.633,-10.9278590378343
2.642,-10.9095499292803
2.651,-10.8937134565957
2.66,-10.880096004093
2.669,-10.8684568850428
2.678,-10.8585689850548
2.687,-10.8502191808522
2.696,-10.8432085527692
2.705,-10.8373524118985
2.714,-10.8324801643018
2.723,-10.8284350352291
2.732,-10.8250736760382
2.741,-10.8222656756284
2.75,-10.8198929968556
2.759,-10.8178493567286
2.768,-10.8160395673147
2.777,-10.8143788523136
2.786,-10.8127921522778
2.795,-10.8112134295228
2.804,-10.8095849819397
2.813,-10.8078567732194
2.822,-10.8059857854523
2.831,-10.8039353986796
2.84,-10.8016748007567
2.849,-10.7991784298326
2.858,-10.7964254508523
2.867,-10.7933992667307
2.876,-10.7900870642281
2.885,-10.7864793940521
2.894,-10.7825697843129
2.903,-10.778354386154
2.912,-10.7738316501508
2.921,-10.7690020319133
2.93,-10.7638677252225
2.939,-10.758432420976
2.948,-10.7527010901981
2.957,-10.7466797893808
2.966,-10.7403754864615
2.975,-10.7337959057914
2.984,-10.7269493905208
2.993,-10.7198447809027
3.002,-10.7124913070987
3.011,-10.7048984951585
3.02,-10.697076084934
3.029,-10.6890339587749
3.038,-10.6807820799396
3.047,-10.6723304397407
3.056,-10.6636890125226
3.065,-10.6548677176466
3.074,-10.6458763877314
3.083,-10.6367247424635
3.092,-10.6274223673586
3.101,-10.6179786969088
3.11,-10.608403001613
3.119,-10.5987043784291
3.128,-10.5888917442412
3.137,-10.5789738319722
3.146,-10.5689591890137
3.155,-10.5588561776781
3.164,-10.5486729774145
3.173,-10.5384175885527
3.182,-10.5280978373724
3.191,-10.5177213823148
3.2,-10.5072957211762
3.209,-10.4968281991438
3.218,-10.4863260175501
3.227,-10.4757962432382
3.236,-10.4652458184457
3.245,-10.4546815711261
3.254,-10.4441102256378
3.263,-10.4335384137431
3.272,-10.4229726858661
3.281,-10.4124195225671
3.29,-10.4018853462008
3.299,-10.3913765327268
3.308,-10.3808994236527
3.317,-10.3704603380902
3.326,-10.3600655849123
3.335,-10.349721475001
3.344,-10.3394343335817
3.353,-10.3292105126395
3.362,-10.3190564034197
3.371,-10.3089784490133
3.38,-10.2989831570326
3.389,-10.2890771123842
3.398,-10.2792669901448
3.407,-10.2695595685526
3.416,-10.2599617421201
3.425,-10.2504805348842
3.434,-10.2411231138009
3.443,-10.2318968023004
3.452,-10.2228090940128
3.461,-10.2138676666785
3.47,-10.205080396255
3.479,-10.1964553712334
3.488,-10.1880009071746
3.497,-10.1797255614788
3.506,-10.1716381483961
3.515,-10.1637477542892
3.524,-10.1560637531532
3.533,-10.1485958224013
3.542,-10.1413539589165
3.551,-10.134348495373
3.56,-10.1275901168231
3.569,-10.1210898775455
3.578,-10.1148592181448
3.587,-10.108909982887
3.596,-10.1032544372529
3.605,-10.0979052856827
3.614,-10.0928756894783
3.623,-10.088179284823
3.632,-10.0838302008689
3.641,-10.0798430778296
3.65,-10.0762330850077
3.659,-10.0730159386698
3.668,-10.0702079196686
3.677,-10.067825890693
3.686,-10.0658873130089
3.695,-10.0644102625315
3.704,-10.0634134450436
3.713,-10.0629162103488
3.722,-10.0629385651171
3.731,-10.0635011841431
3.74,-10.0646254197029
3.749,-10.0663333086472
3.758,-10.0686475768234
3.767,-10.0715916403638
3.776,-10.0751896033179
3.785,-10.07946625104
3.794,-10.0844470386715
3.803,-10.090158073974
3.812,-10.0966260936847
3.821,-10.1038784324638
3.83,-10.111942983403
3.839,-10.1208481489444
3.848,-10.1306227809384
3.857,-10.1412961084348
3.866,-10.1528976516569
3.875,-10.1654571204598
3.884,-10.1790042954136
3.893,-10.1935688894875
3.902,-10.2091803881409
3.911,-10.225867865458
3.92,-10.2436597737921
3.929,-10.2625837042257
3.938,-10.2826661150038
3.947,-10.3039320249718
3.956,-10.3264046689522
3.965,-10.3501051119441
3.974,-10.375051819032
3.983,-10.4012601779724
3.992,-10.4287419716036
4.001,-10.4575047975163
4.01,-10.4875514328724
4.019,-10.5188791428764
4.028,-10.5514789322476
4.037,-10.5853347401276
4.046,-10.6204225802447
4.055,-10.6567096298764
4.064,-10.6941532732472
4.073,-10.7327001075098
4.082,-10.772284922409
4.091,-10.8128296681414
4.1,-10.8542424297929
4.109,-10.8964164310339
4.118,-10.9392290944153
4.127,-10.9825411905273
4.136,-11.0261961132894
4.145,-11.0700193235135
4.154,-11.1138180073069
4.163,-11.1573809994926
4.172,-11.2004790245581
4.181,-11.2428653081835
4.19,-11.2842766105889
4.199,-11.3244347282078
4.208,-11.3630485020166
4.217,-11.3998163588205
4.226,-11.4344293956892
4.235,-11.466574997604
4.244,-11.4959409546353
4.253,-11.5222200184419
4.262,-11.5451148098587
4.271,-11.5643429615299
4.28,-11.5796423540371
4.289,-11.5907762830267
4.298,-11.5975383807542
4.307,-11.5997571102223
4.316,-11.5972996551704
4.325,-11.5900750452469
4.334,-11.5780363824717
4.343,-11.5611820712381
4.352,-11.5395559973262
4.361,-11.5132466486328
4.37,-11.4823852180762
4.379,-11.4471427738368
4.388,-11.4077266205417
4.397,-11.3643760046494
4.406,-11.3173573365263
4.415,-11.2669591099588
4.424,-11.2134866975143
4.433,-11.1572571885234
4.442,-11.0985944173824
4.451,-11.0378243055811
4.46,-10.9752706136524
4.469,-10.9112511712484
4.478,-10.8460746266052
4.487,-10.7800377321623
4.496,-10.7134231620085
4.505,-10.6464978396516
4.514,-10.5795117415038
4.523,-10.5126971322761
4.532,-10.4462681828305
4.541,-10.3804209184416
4.55,-10.3153334453207
4.559,-10.251166405087
4.568,-10.1880636101078
4.577,-10.1261528167994
4.586,-10.0655465986849
4.595,-10.0063432859301
4.604,-9.94862794296799
4.613,-9.89247336050041
4.622,-9.83794104251615
4.631,-9.78508217289744
4.64,-9.73393854968256
4.649,-9.68454347808871
4.658,-9.63692261599574
4.667,-9.59109476777064
4.676,-9.54707262411196
4.685,-9.50486344704971
4.694,-9.46446970039283
4.703,-9.42588962681308
4.712,-9.38911777342869
4.721,-9.35414546824072
4.73,-9.32096125010979
4.739,-9.28955125517098
4.748,-9.25989956269322
4.757,-9.23198850341906
4.766,-9.2057989333883
4.775,-9.18131047617015
4.784,-9.15850173631578
4.793,-9.13735048670624
4.802,-9.1178338323185
4.811,-9.09992835277067
4.82,-9.08361022584221
4.829,-9.06885533399935
4.838,-9.05563935579379
4.847,-9.04393784384553
4.856,-9.03372629097024
4.865,-9.02498018586951
4.874,-9.01767505966795
4.883,-9.01178652445624
4.892,-9.007290304883
4.901,-9.00416226373088
4.91,-9.00237842231334
4.919,-9.0019149764381
4.928,-9.00274830860048
4.937,-9.00485499699386
4.946,-9.00821182185689
4.955,-9.012795769614
4.964,-9.01858403521026
4.973,-9.02555402299076
4.982,-9.0336833464291
4.991,-9.04294982696888
5,-9.05333149220496
