!CSV A.01.01
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11
!Date: Wednesday, September 28, 2022 12:16:15
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22(DB),S22(DEG)
3596000000,-12.714903,115.15102
3600500000,-13.823933,111.16537
3605000000,-14.969995,105.06894
3609500000,-15.76196,98.000191
3614000000,-15.916687,88.779305
3618500000,-15.64729,78.948563
3623000000,-15.118273,71.970116
3627500000,-14.242559,68.056435
3632000000,-13.310899,65.72776
3636500000,-12.411496,64.418564
3641000000,-11.758425,65.680573
3645500000,-10.925363,67.717133
3650000000,-10.177585,69.617462
3654500000,-9.7572422,72.443779
3659000000,-9.327219,76.889275
3663500000,-8.8332672,80.378067
3668000000,-8.6248789,84.029053
3672500000,-8.5763636,88.784714
3677000000,-8.4537001,93.536026
3681500000,-8.5262918,97.144249
3686000000,-8.8915577,101.4165
3690500000,-9.2558422,105.82036
3695000000,-9.7357454,109.11985
3699500000,-10.540947,111.03381
3704000000,-11.576006,113.18061
3708500000,-12.659317,113.78993
3713000000,-13.90036,111.62101
3717500000,-15.399576,106.63007
3722000000,-16.582813,99.381866
3726500000,-17.090939,88.154335
3731000000,-16.9842,76.268906
3735500000,-16.458786,66.720932
3740000000,-15.461171,61.483028
3744500000,-14.267192,57.551952
3749000000,-13.249035,55.262989
3753500000,-12.392231,56.118641
3758000000,-11.396801,57.865433
3762500000,-10.508394,59.653965
3767000000,-9.818696,62.401859
3771500000,-9.2210798,67.130219
3776000000,-8.6007185,71.231575
3780500000,-8.2704592,75.240784
3785000000,-8.0855618,80.590897
3789500000,-7.9006033,86.085701
3794000000,-7.9182873,90.251022
3798500000,-8.2520828,94.753181
3803000000,-8.6311731,99.616249
3807500000,-9.1131239,102.78652
3812000000,-9.9338312,105.21214
3816500000,-10.971766,107.50848
3821000000,-11.946467,108.6805
3825500000,-13.199857,106.59106
3830000000,-14.679532,103.11075
3834500000,-16.008425,97.873589
3839000000,-16.94788,88.235283
3843500000,-17.517921,75.668358
3848000000,-17.418882,63.266964
3852500000,-16.557922,53.787586
3857000000,-15.18311,47.316669
3861500000,-13.934964,43.532516
3866000000,-12.731216,43.101433
3870500000,-11.421853,44.579464
3875000000,-10.402749,46.678589
3879500000,-9.6368437,49.657455
3884000000,-8.9625664,54.984562
3888500000,-8.2727547,59.417797
3893000000,-7.911026,64.060478
3897500000,-7.7367787,69.407043
3902000000,-7.5443177,75.127083
3906500000,-7.6128502,79.45739
3911000000,-7.9763064,84.33683
3915500000,-8.3864889,89.461487
3920000000,-8.9030371,93.250603
3924500000,-9.7543688,96.311073
3929000000,-10.831439,99.575439
3933500000,-11.93847,101.67175
3938000000,-13.232369,101.92249
3942500000,-14.928901,100.93246
3947000000,-16.600513,98.043274
3951500000,-18.137508,90.878342
3956000000,-19.756159,78.512291
3960500000,-20.53933,61.728771
3965000000,-19.772558,45.344372
3969500000,-17.924421,33.214622
3974000000,-16.005615,26.833672
3978500000,-14.291126,25.964594
3983000000,-12.655034,28.260891
3987500000,-11.252552,31.282642
3992000000,-10.203297,35.517639
3996500000,-9.3353872,41.779991
4001000000,-8.5696964,47.504578
4005500000,-8.1104069,53.141586
4010000000,-7.9400845,59.619576
4014500000,-7.7531786,66.120903
4019000000,-7.7702112,71.294609
4023500000,-8.0777502,76.442421
4028000000,-8.4710865,82.019783
4032500000,-8.8865843,86.2845
4037000000,-9.6038599,89.625984
4041500000,-10.464757,93.794006
4046000000,-11.289662,97.585472
4050500000,-12.312167,99.750847
4055000000,-13.631744,102.40303
4059500000,-15.060478,104.76381
