"Freq [GHz]","dB(S(1,1)) []"
2.03,-11.8539592243951
2.039,-11.711340891144
2.048,-11.569468243072
2.057,-11.4287052868268
2.066,-11.2893778706299
2.075,-11.1517759760454
2.084,-11.016156155701
2.093,-10.882744035463
2.102,-10.7517368171138
2.111,-10.6233057328318
2.12,-10.4975984156857
2.129,-10.3747411610577
2.138,-10.2548410625893
2.147,-10.13798801314
2.156,-10.0242565666139
2.165,-9.91370766058403
2.174,-9.80639020265752
2.183,-9.70234252567231
2.192,-9.60159371828119
2.201,-9.50416483840253
2.21,-9.410070017528
2.219,-9.31931746407547
2.228,-9.23191037394268
2.237,-9.14784775621989
2.246,-9.0671251817092
2.255,-8.98973546151338
2.264,-8.91566926253074
2.273,-8.84491566624481
2.282,-8.77746267674806
2.291,-8.71329768349794
2.3,-8.6524078838808
2.309,-8.59478067025988
2.318,-8.54040398581141
2.327,-8.48926665311021
2.336,-8.44135867911309
2.345,-8.39667153990631
2.354,-8.35519844832988
2.363,-8.31693460736809
2.372,-8.28187745199889
2.381,-8.25002688202567
2.39,-8.22138548827068
2.399,-8.19595877439011
2.408,-8.1737553764745
2.417,-8.15478728252551
2.426,-8.13907005384854
2.435,-8.12662305037177
2.444,-8.11746966189458
2.453,-8.11163754728227
2.462,-8.10915888366057
2.471,-8.11007062772226
2.48,-8.11441479134132
2.489,-8.12223873379806
2.498,-8.1335954730537
2.507,-8.14854401867701
2.516,-8.16714972922187
2.525,-8.1894846970852
2.534,-8.215628164145
2.543,-8.24566697179159
2.552,-8.27969604932699
2.561,-8.31781894512489
2.57,-8.36014840542292
2.579,-8.40680700616895
2.588,-8.45792784397402
2.597,-8.51365529294624
2.606,-8.57414583500667
2.615,-8.63956897223361
2.624,-8.71010823086177
2.633,-8.78596226779746
2.642,-8.86734609191711
2.651,-8.95449241401903
2.66,-9.04765314111605
2.669,-9.14710103281267
2.678,-9.25313153982322
2.687,-9.36606484726726
2.696,-9.48624814822708
2.705,-9.61405817614481
2.714,-9.74990402791595
2.723,-9.89423031288287
2.732,-10.0475206661303
2.741,-10.2103016671723
2.75,-10.3831472066893
2.759,-10.5666833434435
2.768,-10.7615936893091
2.777,-10.9686253499936
2.786,-11.1885954285519
2.795,-11.4223980619324
2.804,-11.6710118976035
2.813,-11.935507811977
2.822,-12.2170564996237
2.831,-12.5169352816857
2.84,-12.8365330282091
2.849,-13.1773513568511
2.858,-13.5409990883127
2.867,-13.929175028745
2.876,-14.3436310606582
2.885,-14.7861025338796
2.894,-15.258184923745
2.903,-15.7611229703498
2.912,-16.2954587450479
2.921,-16.8604559847137
2.93,-17.4531796854798
2.939,-18.0670725434873
2.948,-18.6898732759757
2.957,-19.3008751548223
2.966,-19.8680480126825
2.975,-20.3466999013587
2.984,-20.6828766346412
2.993,-20.8246688815575
3.002,-20.7398037452653
3.011,-20.429668040785
3.02,-19.9287259841211
3.029,-19.2898307725398
3.038,-18.566834415723
3.047,-17.8038587852953
3.056,-17.0323420674466
3.065,-16.2725684526779
3.074,-15.5365722762643
3.083,-14.830840777931
3.092,-14.1583462786178
3.101,-13.5199287006718
3.11,-12.9151866488971
3.119,-12.3430334877874
3.128,-11.8020366081448
3.137,-11.290620222253
3.146,-10.8071836117055
3.155,-10.3501675463045
3.164,-9.91808923011695
3.173,-9.50955836052362
