"Freq [GHz]","dB(S(1,1)) []"
3.137,-19.9017696788388
3.146,-20.8318416256044
3.155,-21.9010126408312
3.164,-23.1513172072018
3.173,-24.6474987123019
3.182,-26.4970207944478
3.191,-28.8981834246234
3.2,-32.2810883987278
3.209,-37.8651091885084
3.218,-47.1466574250233
3.227,-37.6516157953815
3.236,-31.992372170377
3.245,-28.5088618707772
3.254,-26.0003625164233
3.263,-24.041852236803
3.272,-22.437088400578
3.281,-21.079715841191
3.29,-19.9057148899299
3.299,-18.8735838717395
3.308,-17.9548886645613
3.317,-17.1292915560891
3.326,-16.3817334901767
3.335,-15.7007401368123
3.344,-15.0773540302916
3.353,-14.5044345478397
3.362,-13.9761837942186
3.371,-13.487816516377
3.38,-13.035324836873
3.389,-12.615307161132
3.398,-12.2248415757656
3.407,-11.8613907463165
3.416,-11.5227295286984
3.425,-11.206889222605
3.434,-10.9121141884488
3.443,-10.6368277601242
3.452,-10.3796052196623
3.461,-10.1391521845697
3.47,-9.91428717566559
3.479,-9.70392743525295
3.488,-9.50707728729811
3.497,-9.32281849627793
3.506,-9.15030220543932
3.515,-8.98874212942523
3.524,-8.83740874832568
3.533,-8.6956243057578
3.542,-8.56275845658121
3.551,-8.43822444327166
3.56,-8.32147570600556
3.569,-8.21200285181241
3.578,-8.10933092399784
3.587,-8.013016925402
3.596,-7.92264755869456
3.605,-7.83783715440934
3.614,-7.75822576325369
3.623,-7.68347739375413
3.632,-7.61327837980927
3.641,-7.54733586543929
3.65,-7.48537639612758
3.659,-7.42714460778317
3.668,-7.37240200562391
3.677,-7.32092582627302
3.686,-7.27250797714425
3.695,-7.22695404781318
3.704,-7.18408238857417
3.713,-7.14372325179404
3.722,-7.10571799201739
3.731,-7.06991832107144
3.74,-7.03618561467397
3.749,-7.00439026727451
3.758,-6.97441109206402
3.767,-6.94613476327743
3.776,-6.91945529808824
3.785,-6.89427357555962
3.794,-6.87049689027262
3.803,-6.8480385384
3.812,-6.82681743413608
3.821,-6.80675775452776
3.83,-6.78778861088141
3.839,-6.76984374504334
3.848,-6.75286124896971
3.857,-6.73678330611421
3.866,-6.72155595326885
3.875,-6.70712886159567
3.884,-6.69345513568399
3.893,-6.68049112956021
3.902,-6.66819627866488
3.911,-6.65653294689461
3.92,-6.64546628788524
3.929,-6.63496411978726
3.938,-6.62499681285481
3.947,-6.61553718923628
3.956,-6.60656043441772
3.965,-6.59804401982917
3.974,-6.58996763618044
3.983,-6.58231313714499
3.992,-6.57506449306035
4.001,-6.56820775435886
4.01,-6.561731024486
4.019,-6.55562444210233
4.028,-6.54988017240153
4.037,-6.54449240740898
4.046,-6.53945737515414
4.055,-6.53477335763406
4.064,-6.5304407175052
4.073,-6.52646193345533
4.082,-6.52284164421607
4.091,-6.51958670117938
4.1,-6.51670622957601
4.109,-6.51421169816098
4.118,-6.51211699732823
4.127,-6.51043852554294
4.136,-6.50919528393368
4.145,-6.5084089788264
4.154,-6.50810413192562
4.163,-6.50830819775333
4.172,-6.50905168784056
4.181,-6.51036830102818
4.19,-6.5122950590686
4.199,-6.51487244652675
4.208,-6.51814455375408
4.217,-6.52215922144981
4.226,-6.52696818502685
4.235,-6.53262721666405
4.244,-6.53919626254797
4.253,-6.54673957238665
4.262,-6.55532581781347
4.271,-6.56502819579179
4.28,-6.57592451258491
4.289,-6.58809724327294
4.298,-6.60163356118842
4.307,-6.61662533101509
4.316,-6.63316905866284
4.325,-6.65136579041657
4.334,-6.67132095327935
4.343,-6.69314412791992
4.352,-6.71694874522584
4.361,-6.74285169719539
4.37,-6.77097285281924
4.379,-6.80143446975701
4.388,-6.83436049305726
4.397,-6.86987573295724
4.406,-6.90810491498642
4.415,-6.94917159723535
4.424,-6.99319695178227
4.433,-7.0402984099253
4.442,-7.09058817406126
4.451,-7.1441716027749
4.46,-7.20114547991868
4.469,-7.26159618310472
4.478,-7.32559777199569
4.487,-7.39321002192889
4.496,-7.46447643356623
4.505,-7.53942225422235
4.514,-7.61805255105568
4.523,-7.70035038016375
4.532,-7.78627509855691
4.541,-7.87576086775514
4.55,-7.96871539814966
4.559,-8.06501898212754
4.568,-8.16452386115855
4.577,-8.26705396754325
4.586,-8.37240507534596
4.595,-8.48034538728525
4.604,-8.59061657520171
4.613,-8.70293528140491
4.622,-8.81699507701106
4.631,-8.93246886165526
4.64,-9.04901167706105
4.649,-9.16626389525947
4.658,-9.28385473115368
4.667,-9.40140601901121
4.676,-9.51853618370069
4.685,-9.63486433042171
4.694,-9.75001437161773
4.703,-9.86361910697903
4.712,-9.97532417214071
4.721,-10.0847917739856
4.73,-10.1917041354044
4.739,-10.2957665798652
4.748,-10.3967101959981
4.757,-10.4942940342838
4.766,-10.5883068014004
4.775,-10.67856803229
4.784,-10.7649287349379
4.793,-10.8472715175701
4.802,-10.9255102218254
4.811,-10.9995890978746
4.82,-11.069481567936
4.829,-11.1351886328278
4.838,-11.1967369818718
4.847,-11.2541768695622
4.856,-11.3075798230219
4.865,-11.3570362425883
4.874,-11.4026529542261
4.883,-11.444550767235
4.892,-11.4828620843165
4.901,-11.5177286039306
4.91,-11.5492991473859
4.919,-11.5777276356465
4.928,-11.6031712336823
4.937,-11.6257886735881
4.946,-11.6457387617945
4.955,-11.6631790706124
4.964,-11.6782648101123
4.973,-11.6911478729629
4.982,-11.7019760422719
4.991,-11.7108923506422
5,-11.7180345774806
