"Freq [GHz]","dB(S(1,1)) []"
1.652,-10.9281108335338
1.661,-10.8904853350537
1.67,-10.8628043888797
1.679,-10.8446435870919
1.688,-10.8356296183061
1.697,-10.8354350503677
1.706,-10.8437738696789
1.715,-10.8603976616379
1.724,-10.8850923381185
1.733,-10.9176753351026
1.742,-10.9579932174606
1.751,-11.0059196391816
1.76,-11.061353616654
1.769,-11.1242180803075
1.778,-11.1944586764064
1.787,-11.2720427962788
1.796,-11.3569588150076
1.805,-11.4492155257635
1.814,-11.5488417596685
1.823,-11.6558861844676
1.832,-11.7704172784632
1.841,-11.8925234792138
1.85,-12.0223135095238
1.859,-12.1599168863172
1.868,-12.3054846212044
1.877,-12.4591901249866
1.886,-12.6212303321123
1.895,-12.7918270653086
1.904,-12.9712286653766
1.913,-13.1597119166272
1.922,-13.3575843047965
1.931,-13.5651866517387
1.94,-13.7828961799826
1.949,-14.0111300706462
1.958,-14.2503495905824
1.967,-14.5010648793582
1.976,-14.763840504221
1.985,-15.0393019120609
1.994,-15.328142932061
2.003,-15.6311345116784
2.012,-15.9491349020808
2.021,-16.2831015469448
2.03,-16.6341049694057
2.039,-17.003344992783
2.048,-17.3921696646911
2.057,-17.8020972676028
2.066,-18.2348417654443
2.075,-18.6923419052468
2.084,-19.1767938709749
2.093,-19.6906866961213
2.102,-20.2368382480307
2.111,-20.8184268647895
2.12,-21.4390084381837
2.129,-22.1024985454725
2.138,-22.8130795851658
2.147,-23.5749549631304
2.156,-24.3917995130998
2.165,-25.2656176733684
2.174,-26.1944733000725
2.183,-27.1681647323105
2.192,-28.1605302098609
2.201,-29.1175989919638
2.21,-29.9451798827648
2.219,-30.5116124059906
2.228,-30.6912721131578
2.237,-30.4407716471058
2.246,-29.8320062886912
2.255,-28.9991607654779
2.264,-28.0660748647812
2.273,-27.1154070134117
2.282,-26.1923584552221
2.291,-25.3178212253128
2.3,-24.4991780458557
2.309,-23.736967364263
2.318,-23.0285452508377
2.327,-22.3699835172468
2.336,-21.7570143332086
2.345,-21.1854780624308
2.354,-20.6515175202624
2.363,-20.1516452801606
2.372,-19.6827493621934
2.381,-19.2420708060314
2.39,-18.8271701335219
2.399,-18.4358911466012
2.408,-18.0663260675908
2.417,-17.7167837406875
2.426,-17.3857614529081
2.435,-17.0719203645955
2.444,-16.774064281494
2.453,-16.4911214025154
2.462,-16.2221286599268
2.471,-15.9662182894677
2.48,-15.7226063046274
2.489,-15.4905825905653
2.498,-15.2695023733344
2.507,-15.0587788566784
2.516,-14.8578768508364
2.525,-14.6663072454392
2.534,-14.4836222020569
2.543,-14.3094109617119
2.552,-14.1432961792354
2.561,-13.9849307101873
2.57,-13.8339947876218
2.579,-13.6901935356371
2.588,-13.553254774722
