"Freq [GHz]","dB(S(1,1)) []"
1.301,-25.7661583079968
1.31,-25.0167837008432
1.319,-22.9691690014021
1.328,-20.8919558680913
1.337,-19.1197718232917
1.346,-17.6499353406882
1.355,-16.4251463480948
1.364,-15.392759327456
1.373,-14.5122853250738
1.382,-13.7535465321324
1.391,-13.0939556445594
1.4,-12.5163609542288
1.409,-12.0075174527128
1.418,-11.5570269994148
1.427,-11.1566012131758
1.436,-10.7995422331944
1.445,-10.4803710515051
1.454,-10.1945569946655
1.463,-9.93831759032495
1.472,-9.70846820249908
1.481,-9.50230742196202
1.49,-9.31752853965915
1.499,-9.15215032448712
1.508,-9.0044622833952
1.517,-8.87298092444068
1.526,-8.75641447817052
1.535,-8.6536341925233
1.544,-8.56365078840385
1.553,-8.48559500492439
1.562,-8.41870141385583
1.571,-8.3622948685349
1.58,-8.3157790915677
1.589,-8.27862701089213
1.598,-8.25037253410176
1.607,-8.23060351281252
1.616,-8.21895569690126
1.625,-8.21510751603603
1.634,-8.21877555553169
1.643,-8.22971061704155
1.652,-8.24769427331177
1.661,-8.27253584121678
1.67,-8.30406970934757
1.679,-8.34215296613992
1.688,-8.38666328236769
1.697,-8.43749700813916
1.706,-8.49456744959785
1.715,-8.55780329454984
1.724,-8.6271471593814
1.733,-8.70255423201286
1.742,-8.7839909873491
1.751,-8.87143395279774
1.76,-8.96486850197581
1.769,-9.06428765473994
1.778,-9.16969086116291
1.787,-9.28108274603457
1.796,-9.39847178887445
1.805,-9.52186891227666
1.814,-9.65128594863508
1.823,-9.78673395187775
1.832,-9.9282213167386
1.841,-10.0757516632828
1.85,-10.2293214388669
1.859,-10.3889171834807
1.868,-10.5545123975581
1.877,-10.7260639440236
1.886,-10.9035079088469
1.895,-11.0867548371831
1.904,-11.2756842560217
1.913,-11.4701383902445
1.922,-11.669914978708
1.931,-11.8747591026381
1.94,-12.0843539533358
1.949,-12.2983104939968
1.958,-12.516156016583
1.967,-12.7373216655895
1.976,-12.961129103761
1.985,-13.1867766384171
1.994,-13.4133253186013
2.003,-13.6396857578135
2.012,-13.8646067339222
2.021,-14.0866669560426
2.03,-14.3042717406549
2.039,-14.5156566566874
2.048,-14.7189004052413
2.057,-14.911949190602
2.066,-15.0926544940365
2.075,-15.2588253653876
2.084,-15.4082950300959
2.093,-15.5389997986953
2.102,-15.6490661357637
2.111,-15.7368996363242
2.12,-15.8012680423036
2.129,-15.8413698086275
2.138,-15.8568804627728
2.147,-15.8479711639305
2.156,-15.8152971505495
2.165,-15.7599575300215
2.174,-15.6834313243869
2.183,-15.5874971488079
2.192,-15.4741449712789
2.201,-15.3454880691189
2.21,-15.2036818697935
2.219,-15.0508543237108
2.228,-14.889050295345
2.237,-14.7201905530705
2.246,-14.5460444995375
2.255,-14.3682148709754
2.264,-14.188132193624
2.273,-14.0070567098034
2.282,-13.8260856524885
2.291,-13.6461640467984
2.3,-13.4680975665683
2.309,-13.2925663188379
2.318,-13.1201387369919
2.327,-12.9512850203167
2.336,-12.7863897612688
2.345,-12.625763555836
2.354,-12.4696535041981
2.363,-12.3182525865434
2.372,-12.1717079501101
2.381,-12.0301281749913
2.39,-11.8935896035064
2.399,-11.7621418252944
2.408,-11.635812411032
2.417,-11.514610984208
2.426,-11.3985327144379
2.435,-11.2875613085675
2.444,-11.1816715681012
2.453,-11.0808315738244
2.462,-10.9850045511962
2.471,-10.8941504633313
2.48,-10.8082273722876
2.489,-10.7271926039122
2.498,-10.6510037467015
2.507,-10.579619510926
2.516,-10.513000470632
2.525,-10.451109708
2.534,-10.3939133768457
2.543,-10.3413811997647
2.552,-10.2934869114726
2.561,-10.2502086592535
2.57,-10.2115293700473
2.579,-10.1774370925629
2.588,-10.1479253218466
2.597,-10.1229933129667
2.606,-10.1026463898459
2.615,-10.0868962547901
2.624,-10.0757613038922
2.633,-10.0692669532319
2.642,-10.0674459806377
2.651,-10.07033888771
2.66,-10.077994286834
2.669,-10.090469318025
2.678,-10.1078301006518
2.687,-10.1301522253778
2.696,-10.1575212920509
2.705,-10.1900334997639
2.714,-10.2277962959096
2.723,-10.2709290917882
2.732,-10.3195640531836
2.741,-10.373846975358
2.75,-10.4339382531123
2.759,-10.5000139579753
2.768,-10.5722670362349
2.777,-10.6509086434483
2.786,-10.7361696333191
2.795,-10.8283022214413
2.804,-10.9275818474603
2.813,-11.034309262735
2.822,-11.1488128746896
2.831,-11.2714513837842
2.84,-11.4026167544883
2.849,-11.5427375678699
2.858,-11.6922828104645
2.867,-11.8517661619348
2.876,-12.0217508525755
2.885,-12.2028551706698
2.894,-12.3957587084853
2.903,-12.6012094432317
2.912,-12.820031753674
2.921,-13.0531354709816
2.93,-13.3015260481679
2.939,-13.5663158965991
2.948,-13.8487368644937
2.957,-14.1501536941228
2.966,-14.4720780459915
2.975,-14.8161822424481
2.984,-15.1843111283367
2.993,-15.5784891469441
3.002,-16.0009174969055
3.011,-16.4539523979114
3.02,-16.9400488886249
3.029,-17.4616432183779
3.038,-18.0209274386973
3.047,-18.6194369480868
3.056,-19.2573180679209
3.065,-19.9320613155277
3.074,-20.6363834421272
3.083,-21.3548808229678
3.092,-22.0592892739094
3.101,-22.703245696185
3.11,-23.2201563134308
3.119,-23.5314270387318
3.128,-23.5708105992654
3.137,-23.3157486067782
3.146,-22.8001471698747
3.155,-22.0956958698731
3.164,-21.2801631320622
3.173,-20.4163473607023
3.182,-19.5466863592197
3.191,-18.6965241136484
3.2,-17.8794228812871
3.209,-17.1016320562539
3.218,-16.3651506943907
3.227,-15.6696371212867
3.236,-15.0135413894573
3.245,-14.3947560864424
3.254,-13.8109805394909
3.263,-13.259918074095
3.272,-12.7393773087525
3.281,-12.2473189492538
3.29,-11.7818721347786
3.299,-11.3413342355067
3.308,-10.9241621014923
3.317,-10.5289593331257
3.326,-10.1544621477088
3.335,-9.79952525483154
3.344,-9.46310847839741
3.353,-9.14426447376185
3.362,-8.84212766684398
3.371,-8.55590441911309
3.38,-8.28486435724689
3.389,-8.02833277482471
3.398,-7.78568400130555
3.407,-7.55633563223128
3.416,-7.33974351906449
3.425,-7.13539742437675
3.434,-6.94281725655861
3.443,-6.76154980688544
3.452,-6.59116592014184
3.461,-6.43125803784349
3.47,-6.2814380603035
3.479,-6.14133548036034
3.488,-6.01059574754483
3.497,-5.88887882686362
3.506,-5.77585792126914
3.515,-5.67121833132409
3.524,-5.57465642959888
3.533,-5.48587873100473
3.542,-5.40460104359715
3.551,-5.33054768741297
3.56,-5.26345077165033
3.569,-5.20304952298265
3.578,-5.14908966002608
3.587,-5.101322810963
3.596,-5.05950597306666
3.605,-5.02340101437289
3.614,-4.99277421900408
3.623,-4.96739587866218
3.632,-4.94703993356727
3.641,-4.93148366662002
3.65,-4.92050745480486
3.659,-4.91389458182303
3.668,-4.91143111565199
3.677,-4.91290585417281
3.686,-4.91811034120344
3.695,-4.92683895423932
3.704,-4.9388890639603
3.713,-4.95406126414929
3.722,-4.97215966912498
3.731,-4.99299227417205
3.74,-5.01637137281223
3.749,-5.04211402316507
3.758,-5.07004255416094
3.767,-5.09998510105873
3.776,-5.13177615864765
3.785,-5.16525713973257
3.794,-5.20027692606014
3.803,-5.23669239877122
3.812,-5.27436893577935
3.821,-5.31318086417539
3.83,-5.35301185682647
3.839,-5.39375526373683
3.848,-5.43531437041935
3.857,-5.47760257742451
3.866,-5.52054349721576
3.875,-5.5640709666879
3.884,-5.60812897571849
3.893,-5.6526715141457
3.902,-5.69766234140984
3.911,-5.74307468472127
3.92,-5.78889087297993
3.929,-5.83510191473848
3.938,-5.88170702925712
3.947,-5.92871314014115
3.956,-5.97613434119336
3.965,-6.02399134397585
3.974,-6.07231091619072
3.983,-6.12112531939548
3.992,-6.17047175380658
4.001,-6.22039181705916
4.01,-6.27093098282161
4.019,-6.32213810415223
4.028,-6.3740649454643
4.037,-6.42676574596783
4.046,-6.48029681650306
4.055,-6.53471617079293
4.064,-6.59008319133005
4.073,-6.64645832938826
4.082,-6.70390283800933
4.091,-6.76247853626371
4.1,-6.82224760261431
4.109,-6.8832723948161
4.118,-6.94561529345607
4.127,-7.00933856596266
4.136,-7.07450424768416
4.145,-7.14117403643704
4.154,-7.20940919674654
4.163,-7.27927046983204
4.172,-7.35081798521489
4.181,-7.42411116963776
4.19,-7.49920864876868
4.199,-7.57616813691073
4.208,-7.65504630963812
4.217,-7.73589865392295
4.226,-7.81877928989228
4.235,-7.90374075785506
4.244,-7.99083376365325
4.253,-8.08010687471281
4.262,-8.17160615839233
4.271,-8.26537475334325
4.28,-8.36145236360419
4.289,-8.45987466405275
4.298,-8.56067260463718
4.307,-8.66387159952033
4.316,-8.76949058591162
4.325,-8.87754093597638
4.334,-8.98802520384739
4.343,-9.10093568850248
4.352,-9.21625279221831
4.361,-9.33394315361904
4.37,-9.4539575342022
4.379,-9.57622843791174
4.388,-9.70066744517356
4.397,-9.82716224624595
4.406,-9.95557336429808
4.415,-10.0857305669636
4.424,-10.2174289769892
4.433,-10.3504249088826
4.442,-10.4844314801011
4.451,-10.6191140732782
4.46,-10.7540857610969
4.469,-10.8889028482803
4.478,-11.0230607358147
4.487,-11.1559903701504
4.496,-11.2870556026151
4.505,-11.4155518477599
4.514,-11.5407064876854
4.523,-11.6616815137992
4.532,-11.7775789164771
4.541,-11.8874493130149
4.55,-11.9903042303641
4.559,-12.085132317972
4.568,-12.1709195486773
4.577,-12.2466731717581
4.586,-12.3114488244159
4.595,-12.3643798145444
4.604,-12.4047072031707
4.613,-12.4318089965895
4.622,-12.4452265672512
4.631,-12.444686412065
4.64,-12.4301155581885
4.649,-12.4016493376879
4.658,-12.3596308338524
4.667,-12.3046019801997
4.676,-12.2372869751525
4.685,-12.1585692670442
4.694,-12.0694637901933
4.703,-11.9710863506214
4.712,-11.8646220647936
4.721,-11.7512945755699
4.73,-11.632337458285
4.739,-11.5089688476156
4.748,-11.3823699204289
4.757,-11.2536675067872
4.766,-11.1239208003484
4.775,-10.9941119141474
4.784,-10.8651398787872
4.793,-10.7378175990025
4.802,-10.6128712582395
4.811,-10.4909416746679
4.82,-10.3725871521704
4.829,-10.2582874247748
4.838,-10.1484483538212
4.847,-10.0434070976543
4.856,-9.94343752982999
4.865,-9.84875573157086
4.874,-9.75952542662551
4.883,-9.67586326180662
4.892,-9.59784386484087
4.901,-9.52550463357699
4.91,-9.45885022797888
4.919,-9.39785674957642
4.928,-9.34247560297121
4.937,-9.29263704130743
4.946,-9.24825340290524
4.955,-9.20922204999222
4.964,-9.17542802303199
4.973,-9.14674642582766
4.982,-9.12304455759399
4.991,-9.10418380870884
5,-9.09002133700068
