"Freq [GHz]","dB(S(1,1)) []"
1.787,-15.1499883023596
1.796,-15.1882133280485
1.805,-15.213762928438
1.814,-15.2262552865688
1.823,-15.2254346175272
1.832,-15.2111824554902
1.841,-15.1835243115269
1.85,-15.1426312690895
1.859,-15.0888164341554
1.868,-15.0225265167715
1.877,-14.9443291477263
1.886,-14.8548967914481
1.895,-14.7549882791818
1.904,-14.6454290454962
1.913,-14.5270911118553
1.922,-14.4008737412066
1.931,-14.2676855125228
1.94,-14.1284283613647
1.949,-13.9839839268596
1.958,-13.8352023567315
1.967,-13.6828935631932
1.976,-13.5278208000605
1.985,-13.3706963462863
1.994,-13.2121790301491
2.003,-13.0528733061302
2.012,-12.8933295966056
2.021,-12.7340456264316
2.03,-12.5754685045838
2.039,-12.4179973384876
2.048,-12.2619861999568
2.057,-12.1077472941866
2.066,-11.9555542133771
2.075,-11.8056451833685
2.084,-11.6582262347467
2.093,-11.5134742492074
2.102,-11.3715398477601
2.111,-11.2325500999525
2.12,-11.0966110431288
2.129,-10.9638100082076
2.138,-10.8342177539983
2.147,-10.707890416031
2.156,-10.5848712785756
2.165,-10.4651923802529
2.174,-10.3488759646173
2.183,-10.2359357875079
2.192,-10.1263782929736
2.201,-10.0202036692924
2.21,-9.91740679612809
2.219,-9.81797809325602
2.228,-9.72190428061333
2.237,-9.62916905871111
2.246,-9.53975371773039
2.255,-9.45363768291959
2.264,-9.37079900323756
2.273,-9.29121478955182
2.282,-9.21486160810856
2.291,-9.14171583444598
2.3,-9.07175397242208
2.309,-9.00495294257443
2.318,-8.94129034361861
2.327,-8.88074469052434
2.336,-8.82329563227789
2.345,-8.76892415214681
2.354,-8.71761275300315
2.363,-8.66934563003264
2.372,-8.6241088329572
2.381,-8.58189041972421
2.39,-8.54268060346497
2.399,-8.50647189439799
2.408,-8.47325923824324
2.417,-8.44304015262622
2.426,-8.41581486287817
2.435,-8.39158643858439
2.444,-8.37036093219412
2.453,-8.3521475209807
2.462,-8.33695865363271
2.471,-8.32481020276164
2.48,-8.31572162463226
2.489,-8.30971612745688
2.498,-8.30682084964515
2.507,-8.30706704946797
2.516,-8.31049030767751
2.525,-8.3171307447283
2.534,-8.32703325436623
2.543,-8.34024775549747
2.552,-8.35682946441848
2.561,-8.37683918968513
2.57,-8.4003436521274
2.579,-8.42741583277926
2.588,-8.45813535179737
2.597,-8.49258888179216
2.606,-8.53087059939844
2.615,-8.57308267937757
2.624,-8.61933583607963
2.633,-8.66974991771434
2.642,-8.72445455959601
2.651,-8.78358990335956
2.66,-8.84730739010986
2.669,-8.91577063658978
2.678,-8.98915640476305
2.687,-9.06765567673952
2.696,-9.15147484876591
2.705,-9.24083706011418
2.714,-9.33598367518371
2.723,-9.4371759400676
2.732,-9.544696838306
2.741,-9.65885317467213
2.75,-9.7799779207421
2.759,-9.90843286184985
2.768,-10.044611592023
2.777,-10.1889429118722
2.786,-10.3418946944571
2.795,-10.5039782962239
2.804,-10.6757536046197
2.813,-10.8578348314148
2.822,-11.0508971816685
2.831,-11.2556845532436
2.84,-11.4730184514187
2.849,-11.7038083379491
2.858,-11.9490636740573
2.867,-12.2099079617128
2.876,-12.487595135107
2.885,-12.7835286993659
2.894,-13.0992840455329
2.903,-13.4366343682608
2.912,-13.7975805339314
2.921,-14.1843850127382
2.93,-14.5996094477503
2.939,-15.0461542998178
2.948,-15.5272967291987
2.957,-16.0467183911725
2.966,-16.60850606701
2.975,-17.217090973947
2.984,-17.8770592536388
2.993,-18.592701121564
3.002,-19.3670407836553
3.011,-20.1998558919799
3.02,-21.0838011778648
3.029,-21.9972570482293
3.038,-22.8926091541495
3.047,-23.6819436571322
3.056,-24.2335669646318
3.065,-24.4076180553514
3.074,-24.1362047703959
3.083,-23.4754953390515
3.092,-22.5622221991046
3.101,-21.5317896243546
3.11,-20.4771874388047
3.119,-19.4498395659334
3.128,-18.4736956617113
3.137,-17.5574260811973
3.146,-16.7020053539679
3.155,-15.9048576855322
3.164,-15.1619849444885
3.173,-14.4690131840254
3.182,-13.8216819405119
3.191,-13.2160525482493
3.2,-12.6485776185784
3.209,-12.1161041420812
3.218,-11.6158469129683
3.227,-11.145350660913
3.236,-10.7024498862683
3.245,-10.2852305844136
3.254,-9.89199559734004
3.263,-9.52123410764358
3.272,-9.17159520278853
3.281,-8.84186517849468
3.29,-8.53094815808404
3.299,-8.23784959479647
3.308,-7.96166225204693
3.317,-7.70155429940671
3.326,-7.45675920823541
3.335,-7.22656717491138
3.344,-7.01031783922787
3.353,-6.80739410008345
3.362,-6.61721686022977
3.371,-6.43924055702374
3.38,-6.27294935745473
3.389,-6.117853913769
3.398,-5.97348859133051
3.407,-5.83940909339904
3.416,-5.71519041866531
3.425,-5.6004250969731
3.434,-5.49472165694076
3.443,-5.39770328637631
3.452,-5.30900665262726
3.461,-5.22828085545517
3.47,-5.15518648977982
3.479,-5.08939479979161
3.488,-5.0305869095514
3.497,-4.97845311834836
3.506,-4.93269225181719
3.515,-4.89301106217061
3.524,-4.85912367291809
3.533,-4.83075106515072
3.542,-4.80762060390019
3.551,-4.78946560425476
3.56,-4.77602493785355
3.569,-4.76704268110343
3.578,-4.76226780698307
3.587,-4.76145392263056
3.596,-4.76435905506359
3.605,-4.77074548736728
3.614,-4.78037964750923
3.623,-4.79303205161706
3.632,-4.80847730308647
3.641,-4.82649414829088
3.65,-4.84686558894683
3.659,-4.8693790503685
3.668,-4.89382660393645
3.677,-4.92000524113077
3.686,-4.94771719545992
3.695,-4.97677030758245
3.704,-5.00697842789639
3.713,-5.03816184989601
3.722,-5.0701477666977
3.731,-5.10277074235365
3.74,-5.13587318893308
3.749,-5.16930583989044
3.758,-5.20292820998087
3.767,-5.2366090319497
3.776,-5.27022666042653
3.785,-5.30366943390232
3.794,-5.33683598635602
3.803,-5.36963550101368
3.812,-5.40198789984469
3.821,-5.43382396369666
3.83,-5.46508537940404
3.839,-5.49572471173151
3.848,-5.52570529958338
3.857,-5.55500107747529
3.866,-5.58359632477416
3.875,-5.61148534662212
3.884,-5.63867209172729
3.893,-5.66516971329531
3.902,-5.69100008026498
3.911,-5.71619324667975
3.92,-5.74078688746948
3.929,-5.76482570913123
3.938,-5.78836084379605
3.947,-5.81144923496526
3.956,-5.83415302281771
3.965,-5.85653893645536
3.974,-5.87867769979695
3.983,-5.90064345707981
3.992,-5.92251322311731
4.001,-5.94436636261296
4.01,-5.96628410197881
4.019,-5.98834907626694
4.028,-6.01064491302012
4.037,-6.03325585409436
4.046,-6.05626641581628
4.055,-6.07976108721738
4.064,-6.10382406554205
4.073,-6.12853902775674
4.082,-6.15398893639265
4.091,-6.18025587773215
4.1,-6.20742093009167
4.109,-6.23556405975773
4.118,-6.2647640419893
4.127,-6.29509840440093
4.136,-6.32664338997998
4.145,-6.35947393695941
4.154,-6.39366367275658
4.163,-6.42928491919242
4.172,-6.46640870621479
4.181,-6.50510479136102
4.19,-6.54544168219778
4.199,-6.58748665896938
4.208,-6.63130579465979
4.217,-6.6769639696253
4.226,-6.72452487787932
4.235,-6.77405102200174
4.244,-6.82560369349989
4.253,-6.87924293525982
4.262,-6.93502748249295
4.271,-6.99301467829612
4.28,-7.05326035960226
4.289,-7.11581870889488
4.298,-7.18074206659165
4.307,-7.24808069846344
4.316,-7.31788251184263
4.325,-7.39019271368527
4.334,-7.46505340278225
4.343,-7.5425030875691
4.352,-7.6225761200603
4.361,-7.70530203544542
4.37,-7.79070478583936
4.379,-7.87880185560261
4.388,-7.96960324456987
4.397,-8.06311030449431
4.406,-8.15931441309524
4.415,-8.25819546937765
4.424,-8.35972019349371
4.433,-8.46384021449606
4.442,-8.57048993009394
4.451,-8.67958412422814
4.46,-8.79101533125289
4.469,-8.90465094015414
4.478,-9.02033003902119
4.487,-9.13786000948697
4.496,-9.25701289368973
4.505,-9.37752157317022
4.514,-9.49907582068616
4.523,-9.62131831281281
4.532,-9.74384072382689
4.541,-9.86618005981034
4.55,-9.98781543564336
4.559,-10.1081655452171
4.568,-10.2265871242248
4.577,-10.342374751223
4.586,-10.4547623704374
4.595,-10.56292694128
4.604,-10.6659946153014
4.613,-10.7630498008371
4.622,-10.8531473886865
4.631,-10.9353282707365
4.64,-11.0086380842827
4.649,-11.0721488623187
4.658,-11.1249829788655
4.667,-11.1663384745626
4.676,-11.1955145678225
4.685,-11.2119359441205
4.694,-11.2151743134573
4.703,-11.204965767553
4.712,-11.181222669552
4.721,-11.1440391608982
4.73,-11.0936898372794
4.739,-11.0306216712734
4.748,-10.9554397752917
4.757,-10.8688880382842
4.766,-10.7718259817507
4.775,-10.6652033367619
4.784,-10.5500338421665
4.793,-10.4273696265043
4.802,-10.2982772997175
4.811,-10.1638165894867
4.82,-10.0250220528666
4.829,-9.88288811078337
4.838,-9.73835741372389
4.847,-9.5923123631709
4.856,-9.44556948701931
4.865,-9.29887629349877
4.874,-9.15291019814645
4.883,-9.00827912165415
4.892,-8.86552338267901
4.901,-8.7251185499553
4.91,-8.58747896506984
4.919,-8.45296169574354
4.928,-8.32187072579045
4.937,-8.19446122992085
4.946,-8.0709438181197
4.955,-7.95148866514282
4.964,-7.83622946591902
4.973,-7.72526717781203
4.982,-7.61867352642238
4.991,-7.51649426357727
5,-7.41875217503132
